word,event,register,period,sentence,timestamp
token,nft,formal,before,"Instead he stood for a second, stepped forward and spanked the ball with the top of his boot into the corner past Kepa Arrizabalaga, who made a token flinch with his right arm, reduced to a piece of scenery in another man’s five-second short movie (working title The Centre Forward’s Complete Absence Of Fear Of The Penalty).",2019-01-08T23:06:20Z
token,nft,formal,before,"By the same token, anyone who seeks to resist this global conspiracy becomes, in Levine’s view, a doughty David against the American Goliath.",2019-01-06T13:00:00Z
token,nft,formal,before,"Now, although by no means affluent, I would be happy to participate if a scheme were to be devised – either by the bus operators and/or the local authority – whereby people like me could, on a voluntary basis, offer a token payment of, say, £1 each time we use our local buses.",2018-10-16T16:31:07Z
token,nft,formal,before,"We cannot change the political situation.” And by that same token, they cannot change who they fundamentally are.",2019-01-20T23:44:12Z
token,nft,formal,before,"“I saw the way a multinational could go into India, cut safety mechanisms at the plant to save money, and then, when the plant blew up killing tens of thousands of people – I met people who had lost their entire families that night – it paid token compensation, $200.",2019-08-17T10:00:45Z
token,nft,formal,before,"If Succession was merely a two-hander it would be engaging enough, but Armstrong and his writing team constructed a universe of watchable grotesques: Roman, a Loki in pinstripes; his sister Shiv (Sarah Snook), the family’s token lefty, who might be the most power-hungry of the lot; anarcho-capitalist Connor (Alan Ruck), Logan’s eldest son from his first marriage, who was busy buying up water ahead of the apocalypse; perpetually stoned, idiot cousin Greg (Nicholas Braun).",2018-12-14T06:00:38Z
token,nft,formal,before,"Although by that token, I’d also plead for sympathy when editors are pilloried by the judges of those prizes.",2018-10-10T14:05:43Z
token,nft,formal,before,Was there anything more empowering that you could give an eight-year-old in the late 1960s than a 10 shilling book token?,2018-05-26T12:00:56Z
token,nft,formal,before,"With a cover price of half a crown, a 10 shilling token would buy four Ladybird books.",2018-05-26T12:00:56Z
token,nft,formal,before,"By the same token England were taken aback rather than traumatised after the Bridgetown Test and the reason for that is that they have been this way before so frequently – in Auckland last year, at Trent Bridge against India in 2018, in Abu Dhabi in 2012.",2019-01-30T18:54:31Z
token,nft,formal,before,"By the same token, the presence of the rifles makes it impossible to take seriously the celestial rebirth of the soldiers.",2018-12-02T08:00:32Z
token,nft,formal,before,"Michael Gove is best placed as the anyone-but-Boris man with Murdoch’s useful backing, but beneath his facade of elaborate civility, party loyalty and token greenery (plastic straws not carbon emissions) lurks a far more seriously clever and threatening rightwing ideologist than any of the above.",2019-05-24T11:03:16Z
token,nft,formal,before,Token efforts tend to get a lot of flak on social media.,2019-09-03T05:00:47Z
token,nft,formal,before,"You pay only a token amount but it makes you equal to everybody else.” Building on the success of the Stockport experience, Niall Cooper, who is director of Church Action on Poverty and based in nearby Salford, is developing a franchise network, with branches opening in Birmingham, London and Cardiff in the spring.",2018-12-21T12:05:46Z
token,nft,formal,before,"When an attacker has this token they can take full control of a victim’s account, including logging into third-party applications that use Facebook Login.",2018-10-03T21:12:21Z
token,nft,formal,before,"Indeed, such is the industry’s influence that governments have not only been shy to adopt anything more than token restrictions, but have been encouraged to promote giant concrete-intensive projects like HS2 and massive road building programmes.",2019-02-25T16:40:37Z
token,nft,formal,before,"The token dividend, costing a mere £9m, has been obliterated and Fankhauser offered few firm details about when banking covenants start to bite.",2018-11-27T22:00:18Z
token,nft,formal,before,"Merkel came in at the top as a token East German woman after unification; AKK slogged her way up through the ranks in the CDU’s youth and women’s organisations, fought successful elections and led governments at local and state levels – and understands what makes the party tick.",2018-12-10T09:00:39Z
token,nft,formal,before,"A token gesture, really, and easy pickings for the keeper.",2019-11-26T22:05:41Z
token,nft,formal,before,"Horses trained in Britain and Ireland still dominate the betting for next month’s Prix de l’Arc de Triomphe after the traditional trials over the big-race course and distance here on Sunday, but what had promised to be an almost token Arc challenge from France strengthened significantly over the afternoon, as André Fabre took the Prix Vermeille and the Prix Foy with Kitesurf and Waldgeist respectively.",2018-09-16T16:54:18Z
token,nft,formal,before,"He said countries’ efforts to resettle refugees were “token” given the numbers of displaced people, and argued offering support to refugee camps would be more effective than resettling a small portion of the refugee population.",2018-04-06T22:08:02Z
token,nft,formal,before,"“Providing a greater focus on support, particularly around education for young women, young boys, living in camps like Zaatari [in Jordan] is in my judgement a better way of providing that humanitarian assistance than what some people describe as token efforts of 12,000 out of 5 million people.",2018-04-06T22:08:02Z
token,nft,formal,before,“I think there is a need for like-minded countries to look at whether a convention designed decades ago is relevant today.” Madeline Gleeson from the Kaldor Centre for International Refugee Law at UNSW said resettlement was not “token” for those who benefitted from it.,2018-04-06T22:08:02Z
token,nft,formal,before,But Henry bequeathed him a generous legacy “in token of special love”.,2018-10-21T04:59:12Z
token,nft,formal,before,"George, who has Downs syndrome, started as a token collector and has now completed 56 parkruns.",2019-02-07T15:34:20Z
token,nft,formal,before,"Silva charge insufficient when so much racism is not tackled “The FA charge of Bernardo Silva looks like a token gesture compared with the weak punishments of public racism in other areas of the game,” writes Eni Aluko, who says the Football Association need to do more.",2019-10-04T15:34:38Z
token,nft,formal,before,"But I was also exposed to the more unpleasant aspects of the Swedish social contract: a token egalitarianism that trumps all notions of meritocracy, an extreme understanding of political correctness, and a corporatist alliance between employers and labour unions.",2019-01-23T06:00:10Z
token,nft,formal,before,"* * * Token Easter-themed story – The first bunnies in Britain were likely introduced by the Romans in the first century AD, archaeologists have found.",2019-04-18T05:33:10Z
token,nft,formal,before,"To prove they are of adult age, pornography users will have to upload passport or credit card details to third-party age-verification companies – or buy a special card from a newsagent that gives them a digital token.",2019-03-24T08:00:36Z
token,nft,formal,before,"“As someone who has received racist abuse from the Labour party, who, let’s not forget, branded the community worker a ‘token ghetto boy’, this is a little rich.” A spokesman for the Muslim Council of Britain said: “For a mayoral candidate to have used such grotesque language about Muslims and Hindus is totally unacceptable.",2018-10-03T13:49:29Z
token,nft,formal,before,"The rogues are all lovable, the token foreigner is Scottish, and when a real crisis comes the grumbling stops and everyone rallies to their duty without complaint.",2018-07-29T17:33:22Z
token,nft,formal,before,"Like so many African-Caribbean actors of his generation, Thomas Baptiste, who has died aged 89, straddled two career horses, of token casting and radical breakthrough, and invested both streams of work with pride and dignity.",2018-12-12T17:57:24Z
token,nft,formal,before,"We’re pretty similar in that sense.” Tsurenko, making her quarter-final debut in a major, sadly provided only token resistance to the No 20 seed who put five aces past her, and forced her to commit 47 errors.",2018-09-05T23:29:00Z
token,nft,formal,before,"“In what is still a male-dominated craft, Thelma has been a towering role model for other women, and I couldn’t be more delighted she is being celebrated.” Tonight, when the Bafta fellowship, the British film industry’s highest token of recognition, is presented to Schoonmaker it will mean all the more because of the legacy of her late husband, Michael Powell, the English director of The Red Shoes, Black Narcissus, Peeping Tom and A Matter of Life and Death.",2019-02-10T08:00:30Z
token,nft,formal,before,"The annual jamboree of dance bangers, pop opera and token metalheads rolls around this Saturday – and here are some of the best tracks from a very strong crop Everything you need to know about Google’s Android P New gesture navigation, screen notch support, AI-powered smart replies, task predictions, extended battery life and more, explained by Samuel Gibbs Six of the best party snacks Elevate the nibbles for your next bash by whipping up salt cod fritters, pork hand pies or shrimp and caper buns",2018-05-12T07:00:24Z
token,nft,formal,before,"But the Tour’s token women’s race, La Course, bolted on to the men’s route, steals the show with Annemiek van Vleuten snatching a cliff-hanging win from Anna van der Breggen.",2018-07-21T16:15:46Z
token,nft,formal,before,"By the same token, we may not associate them strongly with any particular bygone era.” But that could be starting to change.",2018-08-08T11:10:44Z
token,nft,formal,before,Keats noted that the manuscripts he had previously illustrated featured at best “token blacks in the background” and included Peter “simply because he should have been there all along”.,2018-07-17T16:56:57Z
token,nft,formal,before,"So the occasion merits a token, at least.",2018-05-29T04:30:12Z
token,nft,formal,before,"Dunlap and other commission members complained they were being treated as token figures while Kobach, the elections chief in Kansas, and a small group of others conducted most of the work in secret.",2018-08-04T02:23:29Z
token,nft,formal,before,"He too, like many Australian high-school graduates, will go onto a Youth Allowance until he is earning a wage, but this figure is so small, I can hardly expect him to make anything but a token contribution towards his board.",2018-12-11T17:00:17Z
token,nft,formal,before,"Chau said she had recently examined the photos of Labor and Liberal state election candidates and, while she could see a lot of culturally diverse faces running, she feared some could be token candidates.",2018-11-22T05:20:17Z
token,nft,formal,before,"That we’re not worth the effort to be tangibly inclusive, but only worthy enough of the token representation in advertising.",2018-10-04T05:02:15Z
token,nft,formal,before,"Sterling might not win any Robbie Fowler awards for sportsmanship, though by the same token the Hungarian team of officials – don’t forget there is an extra assistant behind the goalline for European games – should probably not expect another outing, unless it is for a Specsavers ad, in the near future.",2018-11-07T22:06:00Z
token,nft,formal,before,"Though the value of a token is yet to be set and the number of tokens defined, it might, for example, take one Nebula token to get your genome sequenced.",2018-02-18T07:30:19Z
token,nft,formal,before,An individual new to the system could begin to earn fractions of a token by taking part in surveys about their heath posted by prospective data buyers.,2018-02-18T07:30:19Z
token,nft,formal,before,"Clare Perkins, the woman who gets dissed for being a token black appointee, is a beacon: ferocious, steady, beset.",2018-12-23T08:00:25Z
token,nft,formal,before,"I said the players are difficult to motivate but by the same token there are players who are sensible, who listen and won’t take it the wrong way.” David Luiz must be one of the players who can do no wrong, making notes at Sarri’s every word, first one in, last one out and all that.",2019-01-21T16:07:45Z
token,nft,formal,before,"He is clearly a far better judge of that kind of player: Lucas Torreira has been a revelation, a different level of footballer to Mohamed Elneny, Francis Coquelin and other token Wenger-era midfield bolts.",2018-12-05T09:00:24Z
token,nft,formal,before,A token speaker who observed that MPs had to appeal to a constituency rather wider than a few hundred members to get elected was given the cold shoulder.,2018-09-23T19:12:55Z
token,nft,formal,before,Blake’s production is still uneasily abstract – the track’s rolling-marble beat still bears a token resemblance to trap hip-hop.,2019-01-19T14:00:17Z
token,nft,formal,before,We’ve all heard the token woman on Radio 4 comedy programmes – the assumption seems to be that men can be funnier than women.,2018-08-10T14:09:00Z
token,nft,formal,before,"Brighton set themselves up to contain, Hughton revealing special measures were necessary against a team of Liverpool’s firepower, but quickly discovered that the problem with five men across midfield and only Glenn Murray as a token outlet was that it made it hard to break out of their own half.",2018-08-25T18:33:17Z
token,nft,formal,before,"She pointed to a number of examples, including the 2006 British cycling championships, in which the women’s event was given “token” support.",2018-01-22T00:41:38Z
token,nft,formal,before,“[Yet] the prize purse for the women’s race was a tiny fraction of that for the men and the pre-race publicity was all about the male race with a token mention of the women’s race.”,2018-01-22T00:41:38Z
token,nft,formal,before,"Chase Scenes is a scrappy show with a sense of fun: an hour of play-acting, token props and mock terror.",2018-08-07T09:00:03Z
token,nft,formal,before,"He would go door-knocking around the city, armed with fresh new doormats, to see if residents would be happy to exchange their mats as a token of friendship.",2018-11-08T10:51:39Z
token,nft,formal,before,"By the same token, and perhaps of some consolation to longer-term investors looking for an entry point, is the reminder that mark downs such as this can be indiscriminate as sentiment deteriorates, and that there will be certain sectors which will be less affected by the outbreak.",2020-02-24T16:42:22Z
token,nft,formal,before,Traditional cities are kept cool without air conditioning by their tree-lined streets and parks and gardens providing much greater benefits than bits of token greenery wrapped around high-rises.,2018-08-20T16:42:28Z
token,nft,formal,before,"By the same token, Celtic’s fans won’t be giddy with excitement as Steven Gerrard embarks on a European campaign with Rangers this week; nobody would or should expect anything less.",2018-07-10T16:00:47Z
token,nft,formal,before,"I completely understand this doesn’t apply to everyone, but by the same token I know a lot who would share my view.",2018-11-05T00:31:27Z
token,nft,formal,before,One of the most atmospheric things here is a clock Henry VIII gave to Anne Boleyn as a love token.,2018-10-18T15:07:35Z
token,nft,formal,before,"Possessing a token allows an attacker to take full control of the victim’s account, including logging into third-party applications that use Facebook Login.",2018-09-29T00:19:56Z
token,nft,formal,before,I can’t afford to do that so that’s why I have to geek out on all the stats and facts and make sure I am not seen as a token woman but that I’m adding to the conversation.”,2018-06-17T22:59:00Z
token,nft,formal,before,"39 min: Tsimikas lashes over another good cross, again unperturbed by Eriksen’s token effort to pressurise him.",2019-09-18T19:28:48Z
token,nft,formal,before,"By the same token, it is only when the rights of any individual and rights of the people of any region receive our care and protection that humanity can achieve a shared redemption.",2019-01-01T06:00:11Z
token,nft,formal,before,"By the same token, I have more theatres playing Roma with Netflix than I would have got.",2018-12-21T06:00:22Z
token,nft,formal,before,"Yet years later she wrote in her will that her favourite necklace should be given to that very German student, as a token of reconciliation.",2018-11-06T19:00:47Z
token,nft,formal,before,"But the young, by the same token, are doing worse than previous generations – itself another historic dysfunction.",2018-11-06T06:00:25Z
token,nft,formal,before,"I know, ideally, that I’d call or email instead, but our artist family has a long-held tradition of hand-making Christmas cards that we send at year end as a small token that we are thinking of people, however busy and far away they might be.",2018-12-22T07:00:21Z
token,nft,formal,before,84 min: Bellerin scampers down the right and sends a token cross into the box.,2019-12-05T22:44:03Z
token,nft,formal,before,"A spokesperson for Lancashire constabulary said: “A 34-year-old woman and a 45-year-old man, both of no fixed address, have been arrested on suspicion of wilful obstruction of the highway.” In a statement, Reclaim the Power said the action was a response to the government’s “green Great Britain week”, which it described as “a token attempt to hide a series of climate-wrecking decisions”.",2018-10-15T17:42:58Z
token,nft,formal,before,"By the same token, turning a blind eye to Trump’s abusive and degrading rhetoric and actions in the hope of shoring up a superpower alliance deepens global insecurity.",2018-07-09T16:58:23Z
token,nft,formal,before,"Both approaches ignored soaraway boardroom pay, another source of complaint, but at least they are easier to understand than token shareholdings.",2018-09-04T06:27:51Z
token,nft,formal,before,"Facilities are basic, as you might expect of a mountain hut (showers are operated by token) but the views more than make up for it.",2019-04-27T06:00:53Z
token,nft,formal,before,"[Often] people look at me as a token, as a success story, and use that as a way to say: “Oh, look at Eddy.",2019-02-07T07:00:03Z
token,nft,formal,before,"By this token, any criticism of Israel or Zionism becomes a slur on the Jewish people.",2018-08-28T18:15:16Z
token,nft,formal,before,"Over the past few years, what was once a humble paper token has become, for some people at least, a way of sniffing out patriot from traitor.",2018-11-09T09:00:12Z
token,nft,formal,before,"O’Neill and Rainbow Beach Adventure Company say they are unaware of any other employees making comments about Tupetagi, and Mahon says that Tupetagi would “refer to himself as the ‘token black guy’”.",2018-08-13T05:10:10Z
token,nft,formal,before,"Instead, with the Tour de France’s token nod to women’s racing done and dusted, the riders were quickly ushered off stage and the focus switched to the start line of the men’s Tour de France, across the valleys of the Haute-Savoie.",2018-07-17T18:00:12Z
token,nft,formal,before,"By the same token, repayment of bank loans and state taxes and charges remove money from circulation.",2018-10-30T18:09:36Z
token,nft,formal,before,“Spurs like to attack but by the same token they have a style of play which sometimes allows the opposition a few chances.,2018-03-06T20:41:24Z
token,nft,formal,before,"By the same token, how much importance will England attach to the improved form of Moeen with the ball?",2018-07-15T16:59:13Z
token,nft,formal,before,Others say legislating to address gender equality would create “token” measures that ultimately harm rather than help.,2018-09-24T11:27:22Z
token,nft,formal,before,"“As long as we educate them, there is nothing a boy can do that they can’t do.” As a gesture of commitment to the trees, on 15 August Devi’s daughters and the other young women in the village celebrated the festival of “rakhi” – when sisters tie red and gold threads around brothers’ wrists as a token of love – by tying the sacred threads around trees.",2018-10-11T05:00:15Z
token,nft,formal,before,"This week, the chancellor tried to fob off the rising tide of youth activism with token policies that don’t go far enough.",2019-03-15T11:45:09Z
token,nft,formal,before,"At 35, Katie Chapman collected her 10th FA Cup winner’s medal in the 3-1 win against Arsenal, but this was no token inclusion on the part of Chelsea because Chapman was, and remains, the heartbeat of a side who dominated possession against Arsenal on Saturday.",2018-05-06T23:00:33Z
token,nft,formal,before,Many cities that were happy to ban cars from a few streets for a token day a year have now been emboldened by the positive response they received to go much further.,2018-09-19T12:38:37Z
token,nft,formal,before,We need to stop accepting token gestures as a substitute for meaningful change.,2018-06-18T15:31:32Z
token,nft,formal,before,"Add some eccentrics (see Ann Widdecombe or Kim from Kim ’n’ Aggie), a professional shit-stirrer (Hatey Hopkins, Jim Davidson, Perez Hilton) and a well-cast token American (Michelle Visage, Gary Busey, Screech from Saved By the Bell), and it can still result in addictive reality action.",2018-08-15T05:00:22Z
token,nft,formal,before,"And Tate appears to align with these views by collecting only a token proportion of work by women, who form the 74% majority of our fine art graduates.",2018-08-13T11:00:29Z
token,nft,formal,before,Coinrail said: “Seventy percent of total coin and token reserves have been confirmed to be safely stored and moved to a cold wallet [not connected to the internet].,2018-06-11T14:06:26Z
token,nft,formal,before,"And there’s the undercooked romantic subplot between Peter and Hanna (Mélanie Laurent), the team medic and token woman invented for the sole purpose of injecting a little passion for good measure.",2018-08-22T17:00:19Z
token,nft,formal,before,"If I get upset and tearful about his absences, my husband calls him and insists he comes home on his own and sleeps in his own bed, which he does for one token night.",2018-08-24T14:00:16Z
token,nft,formal,before,"My last novel took eight years to write and rewrite – and made me a very small, almost token, sum of money.",2018-11-08T17:00:20Z
token,nft,formal,before,"By the same token, It’s Time for Real Change speaks to a melancholic sense of neglect and abandonment, especially outside the south-east of England.",2019-11-29T11:00:05Z
token,nft,formal,before,We see the same sort of token concern every year around Pride.,2018-07-16T13:10:48Z
token,nft,formal,before,"The image of so many women, and a couple of token men, makes a welcome change from the usual shots of world leaders.",2018-06-05T12:03:37Z
token,nft,formal,before,"One of the year’s best records (and his first US No 1), Igor has brought him a new audience, some of whom tell him they don’t like his old stuff – although, by the same token, some of the old audience prefer his earlier sounds.",2019-10-05T08:00:39Z
token,nft,formal,before,"And, as good as it is to see Sandra Oh nominated for Killing Eve and a token writing nod, its inability to get nominated for anything else seems misguided.",2018-07-12T17:17:32Z
token,nft,formal,before,"Commuting full distances on bikes, however, is not encouraged in Tokyo; the network of blue arrows painted on the streets for bike routes ahead of the Olympics is frequently interrupted by delivery vehicles, and seems basically token in nature.",2019-06-14T04:00:07Z
token,nft,formal,before,"In a sparkly, flame-inspired bodysuit, her long hair loose and wind-machine-blown, accompanied by pyrotechnics galore – naturally – Foureira belts out the token “dance banger” for this year’s competition.",2018-05-12T13:21:01Z
token,nft,formal,before,"In a similar venture, Hull city council have announced plans to launch a digital reward token – the HullCoin – that can be earned by volunteering and spent at local retailers.",2018-09-21T05:47:18Z
token,nft,formal,before,"Begin centrally, at the Amir Timur statue (that’s 14th century Turco-Mongol conqueror, Tamerlane, cast in bronze, on horseback), marvel at the hulking Hotel Uzbekistan, then buy a token for the Tashkent Metro (about 10p).",2019-01-30T06:30:25Z
token,nft,formal,before,"Ofwat didn’t say, which companies may interpret as a green light to offer a few token gestures while leaving in place potentially lucrative schemes based on returns to shareholders.",2018-07-03T17:38:13Z
token,nft,formal,before,"While the prime minister was delighting in his adversary’s misadventures, he was confronting his own dissident rump with their by now ritual hostility to even token efforts to manage down carbon emissions and another aborted attempt to shepherd through tax cuts to Australia’s largest companies.",2018-07-03T03:29:09Z
token,nft,formal,before,"Duncan Drasdo, MUST’s chief executive, said: “Freezing the lowest ticket price category is a token gesture which will benefit only a small minority of our supporters.",2018-04-24T14:40:12Z
token,nft,formal,before,"Bruno Conti circled lazily away from Cerezo near the halfway line, made 15 yards, swerved away from Eder’s token challenge and then swept a regal outside-of-the-foot crossfield pass to the onrushing Cabrini on the left.",2020-04-21T20:45:58Z
token,nft,formal,before,"Hey, ho – at least I’ve been given a lunch token for the Tony Greig café!",2019-08-18T16:45:35Z
token,nft,formal,before,"When she breezes to victory over token Republican opposition in November, she will be the youngest woman ever elected to Congress.",2018-06-27T16:52:33Z
token,nft,formal,before,"The high court ruled in 2011 that this means “in all cases, there must be more than minimal or token benefit for the poor”.",2018-06-03T13:47:38Z
token,nft,formal,before,"But when it came to writing the new Firemane series, he says, “I will not be shy about telling you I had serious trepidation when this book came out because I thought ‘What if they hate it?’ “I’ve done well enough that I wasn’t terrified I would be losing my house and thrown into the streets, but by the same token I didn’t want to let my readership down.” Not only did Feist fear comparisons to his previous work, but also to that of his contemporaries.",2018-06-25T18:00:08Z
token,nft,formal,before,"WebAuthn promises to protect users against phishing attacks and the use of stolen credentials as there will be nothing to steal, the authentication token is generated and used once by their specific device each time the user logs in.",2018-04-11T12:17:06Z
token,nft,formal,before,"A few of the more sycophantic Tories made token offers of support, but the opposition benches piled in.",2018-07-05T16:04:49Z
token,nft,formal,before,"What Woman at War has above all is a terrific premise; and by that token, a terrific opening scene.",2018-05-12T11:11:28Z
token,nft,formal,before,"Early on Tuesday, Bitcoin shot up in value by more than $1,000 in a surge that came after months of decline that has reduced the value of a single token from near $20,000 to around $7,000.",2018-04-17T18:56:38Z
token,nft,formal,before,"The filing to the Securities and Exchange Commission (SEC) said that Zuckerberg continued to take a token $1 (70p) annual salary for his work at Facebook, which he founded as a student at Harvard University.",2018-04-15T14:39:14Z
token,nft,formal,before,"A touching statement by President Jimmy Carter (what would Trump have said?) describes the record as “a present from a small distant world, a token of our sounds, our science, our images and music, our thoughts and our feelings”.",2018-02-18T07:00:19Z
token,nft,formal,before,"By the same token, it means that any examples that are seen to be problematic in terms of protecting free speech must be dealt with separately, which is what the new code does.",2018-07-20T13:04:46Z
token,nft,formal,before,"By that same token, let’s remember that Louis CK et al are products of this time.",2018-09-02T07:00:17Z
token,nft,formal,before,"Their head of partnerships, Danny Stroud, says the LFE wants to create a token-based football community, to “enable clubs to have a direct connection with fans in a frictionless marketplace”.",2018-07-29T14:42:35Z
token,nft,formal,before,"For a token sum, residents could borrow work to hang at home for three months.",2018-01-21T17:34:25Z
token,nft,formal,before,"By the same token, a quick search on Google and its pointy-headed sister site, Google Scholar, throws up decades worth of research that comprehensively debunks the claims of 11-plus fans that it improves aggregate outcomes and boosts social mobility.",2018-05-11T12:31:09Z
token,nft,formal,before,"Although the festival promises to be “10 times bigger” and has rebranded as a “non-party” festival with a smattering of token Labour and Lib Dem MPs, but the majority of slots still going to big-name Tories.",2018-08-21T06:00:08Z
token,nft,formal,before,"By the same token, the Palestinian cause has always been principally that of the left, while the Labour right has been more pro-Israeli.",2018-09-27T05:00:13Z
token,nft,formal,before,He did not want to “just do them in a token way” but to ensure “there is truth and justice and healing for victims”.,2018-08-24T15:31:35Z
token,nft,formal,before,"“We’re gearing up a for a big round of strikes in 2019 that is coming with the new mood … there seems to be a hundred working groups about everything, and any change seems to be token,” says Carolan.",2018-10-21T10:42:24Z
token,nft,formal,before,"Cash was only ever a token, but by handing it over the counter there was a clear trade: here is a percentage of my day’s labour in return for the labour you have undertaken to make, say, my sandwich.",2018-07-19T01:04:14Z
token,nft,formal,before,"To be taken seriously a woman has to walk softly and carry a big stick.” However, she also said this ingratiating approach was meant to allow her to soak up musical insights from men – and by that token, she was wildly successful.",2019-04-17T15:43:19Z
token,nft,formal,before,"However, the source said the best the MoD could hope for was a token rise in spending in autumn or early next year, though nothing close to the billions Williamson was seeking.",2018-06-21T18:58:53Z
token,nft,formal,before,"It’s inspired me to knuckle down in my training because I want to be like him when I’m older.” Both girls are, however, keen that the organisers put on a full women’s Tour de France instead of a few token days.",2018-07-28T18:00:36Z
token,nft,formal,before,"By the same token, displacement is not just a feature of the lives of people from elsewhere in the world; it’s been a major and recent part of Europe’s history too.",2019-08-01T05:00:50Z
token,nft,formal,before,"By the same token, however, Labour gains and Tory losses on Thursday night may not point reliably to the deeper mood.",2018-04-29T16:59:11Z
token,nft,formal,before,"If you plan on showering after your swim, make sure you buy a token from reception to operate the showers.",2018-07-03T05:30:30Z
token,nft,formal,before,A token.,2018-06-19T22:00:23Z
token,nft,formal,before,“Putting token women on their boards or photographs on their careers website won’t make a difference to the executive pipeline.”,2018-05-31T15:48:05Z
token,nft,formal,before,"As a token of thanks the guardian houses the skull in a homemade wooden box which line the ossuary, engraved with the soul’s name and the date the wish was granted.",2018-01-12T10:00:26Z
token,nft,formal,before,"Fictional Issa was angry – angry at being the token black person adding “diversity” to a workplace run by a white woman in a dashiki, and angry at her rocky relationship with her underemployed boyfriend.",2018-07-31T08:00:50Z
token,nft,formal,before,"Though the Labour leader was deeply grateful to the prime minister for sparing six hours of her time on a ministerial statement and a token debate the previous evening, he would rather the government hadn’t presented the Syrian strikes as a fait accompli to parliament.",2018-04-17T18:01:26Z
token,nft,formal,before,"One that had been carefully calibrated as a token gesture to make everyone feel as if Britain was doing the right thing, while guaranteeing that the Russians did nothing beastly to us in return.",2018-04-16T20:02:18Z
token,nft,formal,before,"Alison Cope, whose son Joshua Ribera, AKA the rapper Depzman, was stabbed to death at the age of 18 four years ago, said the government was not doing enough and was approaching the “epidemic” of knife violence with “token gestures”.",2018-01-01T22:00:07Z
token,nft,formal,before,“But they’re all token gestures.,2018-01-01T22:00:07Z
token,nft,formal,before,"Barnier made a token effort to sound as if he wasn’t crowing that British objections to money, trade negotiations, the European court of justice, fishing rights and the length of the transitional deal had all been casually brushed aside.",2018-03-19T18:08:35Z
token,nft,formal,before,"I pointed out that it was difficult to imagine illegal immigrants making a living from the token fees paid to external examiners, and dropped the subject.",2018-05-01T06:00:33Z
token,nft,formal,before,"With a sigh, he added: “But I expect that we’ll continue to do what we’ve always done, just a token resistance – pun intended.",2018-06-07T01:00:28Z
token,nft,formal,before,"Extreme by most countries’ measures, the regulations are particularly unsuited to the business model of Netflix, which prefers to simultaneously release its original films – including two Cannes competition titles last year, Bong Joon-ho’s Okja and Noah Baumbach’s The Meyerowitz Stories – online and in a token number of cinemas, if any at all.",2018-04-21T11:59:03Z
token,nft,formal,before,"The spokesperson added: “The Liberal party is pleased to have received financial support from Mr Gomez and other South Australians who are sick of Labor and their anti-business agenda.” Gomez has donated to Labor fundraising efforts in the past, including a $79,191 donation in 2010 that he described at the time as a “token” of gratitude for the Labor government awarding him a $100,000 exploration grant in 2005.",2018-03-13T07:44:51Z
token,nft,formal,before,"“By the same token, it’s been a pyrrhic victory for Keiko,” she adds, saying the dirty tactics used in the feud have worn down public sympathy for both siblings.",2018-04-05T06:15:41Z
token,nft,formal,before,"73rd over: Pakistan 175-7 (Rizwan 23, Shaheen 0) Woakes replaces Anderson, by the same token.",2020-08-14T18:22:53Z
token,nft,formal,before,"The summit exposed Europe’s longstanding divisions on migration between central Europe, which refuses to take any refugees, versus western countries, which are seeking “solidarity” even in a token way.",2018-06-29T05:27:30Z
