word,event,register,period,sentence,timestamp
tag,social-media,formal,before,"With less than two weeks until the opening ceremony, the organisers are preparing more drastic step to ensure that the ""Greyjing"" tag does not undermine its promise of a ""Green Olympics"" and force the postponement of endurance events like the marathon, triathlon and 10km open-water swim.",2008-07-28T10:31:15Z
tag,social-media,formal,before,"At £129.95 they are not cheap, but the price tag reflects a better build, more refined electronics and high-quality audio.",2008-05-21T23:04:27Z
tag,social-media,formal,before,The overall price tag on the actual measures is £500bn.,2008-10-08T23:01:00Z
tag,social-media,formal,before,"When Jonzi D invites audiences to give up some noise for his new show Tag, he is greeted by an exhilarated roar.",2006-02-27T00:15:57Z
tag,social-media,formal,before,Tag also benefits from excellent collaborators.,2006-02-27T00:15:57Z
tag,social-media,formal,before,"And if you have a clever idea for how to bring silly games like, uh, Capture the Flag, tag or King of the Hill (to name a few FPS stalwarts), throw 'em down here or add 'em to the growing list here.",2008-03-27T10:53:53Z
tag,social-media,formal,before,"In Perth, De Villiers' nerveless century has helped to rid South Africa of that dreaded ""chokers"" tag.",2008-12-28T00:01:00Z
tag,social-media,formal,before,"He knows this morning that he got it right, that he has finally thrown off the ""all mouth and trousers"" tag and that from here on in he is more or less bulletproof.",2008-09-21T23:04:00Z
tag,social-media,formal,before,"8 The dog tag, dated 1967, from my first dog.",2008-07-22T23:01:00Z
tag,social-media,formal,before,Vodafone came close to making an offer for MTN but decided that the price tag was too high and it would rather buy businesses across Africa and create its own empire.,2008-07-03T23:01:00Z
tag,social-media,formal,before,"""Because, for us what is most important is to win the Champions League and he can help us achieve that."" Zinedine Zidane, the former Madrid star who is still the world's most expensive player, has said he would be happy for Ronaldo to take that tag from him.",2008-06-22T23:01:00Z
tag,social-media,formal,before,It showcased South Africa's new steel (keep the choker tag for the mediocre team that loses the Ashes next summer) and Australia's new vulnerability.,2008-12-30T11:07:00Z
tag,social-media,formal,before,"Thank God, then, that Channel 4 are on hand to give it the helping hand it so desperately requires in the form of Make Me A Christian (Sun, 7pm, C4), a spiritual makeover show in which four hardcore Goddites attempt to convert a rag-tag band of sinners into full-blown Jesus freaks in just three weeks.",2008-08-08T23:01:00Z
tag,social-media,formal,before,"RBS's own market value, at around £40bn, is also less than the ABN price tag.",2008-01-27T23:17:38Z
tag,social-media,formal,before,The cost of providing an identity card combined with a new-generation biometric passport has now passed the £100 mark as the latest official estimate yesterday put the total price tag of the scheme at £5.6bn over the next 10 years.,2007-11-09T23:48:13Z
tag,social-media,formal,before,"If Biden felt a similar frustration, he hid it fairly well from the women in the room, but Barbara Nelen, 52, a massage therapist who wore an ""undecided"" name tag, thought she picked up some condescension.",2008-10-03T23:01:00Z
tag,social-media,formal,before,"The £60,000 price tag sets a new world record for signed copies of the book, which remains Tolkien's bestselling work, having sold over 100m copies since its first publication.",2008-03-18T16:52:17Z
tag,social-media,formal,before,"There is one important argument (ignored by Leech) that resonates among compassionate humans the world over: that tigers, and all wildlife, have intrinsic value unrelated to the price tag placed on them by modern-day economics.",2008-06-25T19:00:00Z
tag,social-media,formal,before,"A few weeks back Wakanoho had made what appeared a robust bid to snatch the bad-boy-of-sumo tag from Asashoryu, becoming the first wrestler to be banned for life.",2008-10-02T23:03:00Z
tag,social-media,formal,before,BBC online programme schedules will now also include a tag flagging up the fact that a show is available on the iPlayer.,2008-06-25T11:43:07Z
tag,social-media,formal,before,"But as the credit crunch makes Hollywood financing more and more unstable, the Indian industrialist's agreement with production companies headed by celebrities such as Jim Carrey, George Clooney and Tom Hanks is worth even more to all concerned than its billion-dollar price tag.",2008-05-22T09:45:06Z
tag,social-media,formal,before,"Vodafone's chief executive, Arun Sarin, made it clear at last week's annual results that while the group wants to increase its exposure in Africa it has no intention of meeting the estimated £19bn price tag set by MTN's advisers.",2008-06-02T23:01:00Z
tag,social-media,formal,before,"The Seven Habits of Highly Effective People: the animated Pixar version, transposing the concept of Highly Effective People in to a rag-tag group of talking peanuts, and the idea of the 'seven habits' mainly turning out to be ones that mean that friendship and loyalty is a truly wonderful thing and big business and consumerism just might not be the way forward, thus surprising all the middle-management types who will book in to see the film on company motivational days.",2008-10-14T07:43:07Z
tag,social-media,formal,before,"It was the kind of shock that has been the norm for City, but they will have their strongest team back at Wigan tomorrow and Dunne is confident the club can shed their tag as attractive, lovable losers, particularly when he considers Robinho's early impact.",2008-09-26T23:01:00Z
tag,social-media,formal,before,"EDF of France put in a bid that was rejected and Iberdrola of Spain, the owner of Scottish Power, said it was pulling out because the £10bn price tag was too high.",2008-06-22T23:01:00Z
tag,social-media,formal,before,"Although Cissé struggled to justify a £14m price tag during two injury-hit campaigns with Liverpool, the former Auxerre striker rebuilt his reputation at Marseille after initially joining on loan and then signing in an €8m deal in July 2007, with 16 goals in 36 appearances last season.",2008-08-20T23:01:00Z
tag,social-media,formal,before,"It was an impressive package, with a £400m gift tag.",2008-06-23T23:12:12Z
tag,social-media,formal,before,"Higher up the food chain, the search engine specialist Autonomy, down 12.5p at 873.5p, could be a good buy for the likes of Microsoft, Oracle or Google, which would certainly be able to afford the £1.9bn price tag.",2008-05-09T23:13:45Z
tag,social-media,formal,before,"Noble Alan Hurdler/novice chaser (five-year-old) Trainer Nicky Richards, Cumbria Craig Bennett, owner of smart Flat types such as Purple Moon, paid €100,000 for this grey and he looks like justifying the lofty price tag.",2008-10-29T00:01:00Z
tag,social-media,formal,before,"One man who won't be joining Mourinho in Milan this summer is Peter Crouch, mostly because the Special One has no interest in him whatsoever, but also because Crouchigol is scandalised by the £15m price tag Rafa Benítez has tied round his ear.",2008-05-28T08:26:37Z
tag,social-media,formal,before,"He also plays the rebellious 13-year-old Pacific Islander student Jonah Takalua, who is known for scrawling his graffiti tag ""dicktation"" around Summer Heights High, and for phrases such as ""I'm not dumb, I'm just choosing not to be smart at the moment"".",2008-03-31T15:41:45Z
tag,social-media,formal,before,On that basis the numbers game would put Wayn's price tag at around the much more palatable £58m mark.,2008-03-17T14:13:10Z
tag,social-media,formal,before,Witnesses suggest the bird may have been killed on the estate but the allegation remains unproven: neither the bird's body nor its satellite tag has been found.,2008-09-21T23:01:00Z
tag,social-media,formal,before,"Ordinarily, the excuse is that it needed to rhyme - to whit the Kaiser Chiefs' less than elegant ""You work in a shirt with your name tag on it/Drifting apart like a plate tectonic"".",2008-09-03T12:00:00Z
tag,social-media,formal,before,"The three winnners are Prof Osamu Shimomura, who first isolated GFP and discovered that it glows bright green under UV light; Prof Martin Chalfie, who demonstrated that GFP could be used as a luminous tag in cells; and Prof Roger Tsien who investigated how GFP fluoresces and modified it to produce more colours, an advance that allows scientists to follow more than one process in cells at the same time.",2008-10-08T10:29:17Z
tag,social-media,formal,before,Some $1.4bn of the price tag is being met by cash in Alltel's own coffers.,2008-06-05T23:01:00Z
tag,social-media,formal,before,"All this attention to ethical detail (up to and including ethically sourced solid gold rivets) comes, of course, with a price tag – in this case, around £200 - as you'd expect from a line by a former denim buyer for Harvey Nichols, these are designer jeans.",2008-09-02T23:01:00Z
tag,social-media,formal,before,"""We find the latest celebrity photos and put them on the site for our users to then 'tag' with where their outfits can be found."" • What's your background?",2008-09-05T17:48:46Z
tag,social-media,formal,before,"More recently, ""sexy Sarah Palin"" Halloween costumes, featuring said bikini, have been selling on Amazon, a Palin blow-up doll has been created (""bypass the Bush and have some Milf"", reads a tag line), and this week Larry Flynt, the founder of the Hustler empire, released a teaser for his porn film Who's Nailin' Palin?",2008-10-23T23:01:00Z
tag,social-media,formal,before,"Securing the PEN/Faulkner - whose previous winners include Philip Roth and John Updike, means that she can gratefully shrug off that tag for good.",2008-03-14T11:43:33Z
tag,social-media,formal,before,"The new scheme that they have come up with for Internet Explorer 8 - due some time in the next year or so - demands that web developers include a tag in the headers of the page saying ""X-UA-Compatible"", which translates to ""Welcome, standards-compliant IE!"" If IE doesn't find that tag, it will assume the web page is assuming that it is an old, quirk-ridden version.",2008-02-01T18:21:04Z
tag,social-media,formal,before,"Old, non-updated pages will lack the tag, will have no knowledge that there's a newer version of IE and will serve up the quirky code even to standards-compliant IE.",2008-02-01T18:21:04Z
tag,social-media,formal,before,"New pages with the tag know that there's a ""good"" version of IE, and work with it.",2008-02-01T18:21:04Z
tag,social-media,formal,before,"• Dennis Crowley co-founded Dodgeball.com, the location-based flirt tool, but also showed some great pics from Pacmanhattan, which basically involved people playing tag in the streets of New York, co-ordinated by people with mobiles looking down from their apartments.",2008-03-08T18:28:44Z
tag,social-media,formal,before,"Some grand houses hereabouts, with a swoonsome price tag, too, from the wool town's 15th-century heyday.",2008-07-04T23:11:00Z
tag,social-media,formal,before,"Tag leopards, South Africa What nature-loving kid wouldn't fancy tracking leopards, setting camera traps - even helping to fit collars?",2008-12-13T00:01:00Z
tag,social-media,formal,before,"You would have thought the pit stains, dry cleaning tag and faint whiff of the paparazzi's flash gun would have alerted her to the fact, but apparently - and tragically - that turned out not to be the case.",2008-06-04T11:37:54Z
tag,social-media,formal,before,There's no discernible playing up to the victim tag.,2008-06-02T09:30:00Z
tag,social-media,formal,before,"I don't feel the tag ""our other Shakespeare"" does justice, though, to a playwright whose work stands on its own merits.",2008-06-04T06:00:03Z
tag,social-media,formal,before,"Old clothes do have a kind of aura of death, but a good wash usually sorts them out.' Don't forget to take off the Oxfam tag 'It's especially hard if you forget to take the charity-shop tag out at school.",2008-03-23T00:14:14Z
tag,social-media,formal,before,"If Biden felt a similar frustration, he hid it fairly well from the women in the room, but Barbara Nelen, 52, a massage therapist who wore a gold, or neutral, name tag thought she picked up some condescension.",2008-10-03T18:11:01Z
tag,social-media,formal,before,"According to Rightmove, asking prices are still rising, and in February the average price tag on a home in London broke through the £400,000 barrier for the first time.",2008-02-21T13:25:00Z
tag,social-media,formal,before,"From Wolfgang Amadeus Mozart to Marie Antoinette to Arnold Schwarzenegger, Austrians have never been short of charisma or self-belief.' Mozart being churned out doesn't sound quite right, but I would back Antoinette and Arnie to win a mixed-doubles tag-wrestling tournament against any country, at any time, in history.",2008-05-31T23:01:00Z
tag,social-media,formal,before,And they have also earned themselves an eco-friendly tag.,2008-05-10T23:05:46Z
tag,social-media,formal,before,"Initial estimates suggested that Ford would expect to receive between $1.3bn (£660m) and $1.5bn, though the recent success of Land Rover, on the back of new model launches, may have pushed the price tag closer to $2bn.",2008-03-24T00:02:29Z
tag,social-media,formal,before,This is obviously a hefty price tag – at least a 50% increase in the total cost of the EU – and it will likely be much higher (the commission has previously estimated the cost to be double its current estimate).,2008-09-15T08:30:00Z
tag,social-media,formal,before,Vodafone came close to making an offer for MTN but decided that the price tag was too high and it would rather buy up businesses across Africa and create its own empire.,2008-07-03T12:48:22Z
tag,social-media,formal,before,The attack toolkits is designed to first search Google for webpages with the file extension [.asp] and then launch SQL injection attacks to append a reference to the malware file using the SCRIPT tag.,2008-07-23T15:59:54Z
tag,social-media,formal,before,But Ancic more truly assumed that tag when he clinched the Davis Cup for Croatia in 2005 with Ivanisevic in the team.,2008-06-30T23:01:00Z
tag,social-media,formal,before,"Before being elected, Tony Blair was so scared of the tax-and-spend tag that he would not match the Lib Dem pledge to put a penny on the basic rate to pay for education.",2008-05-19T23:04:18Z
tag,social-media,formal,before,"Autechre loathe the tag; perhaps enough to develop a form of live performance which is, on the face of it, very silly.",2008-03-04T00:08:53Z
tag,social-media,formal,before,"Better still, given his lifelong passion for shrewd bloodstock deals, a thousand guineas was her price-tag too.",2008-08-26T23:01:00Z
tag,social-media,formal,before,"John Lewis electronics buyer Helen Keppel-Compton said: ""This new venture supports the great appetite the consumer has for electrical and electronics goods at the moment."" Best Buy is renowned for its warehouse stores designed to look like big blue boxes topped with a yellow price tag logo.",2008-05-09T06:39:38Z
tag,social-media,formal,before,"When Noir emerged three years ago, such songs earned the twentysomething a reputation as the oldest kid in pop and his melodies the tag of the ""Chorlton Brian Wilson"".",2008-03-10T00:23:57Z
tag,social-media,formal,before,"In development for more than a decade and with a final price tag of around twenty billion quid (instead of an estimated two billion) currently doing the rounds, this is definitely something that should have certain MPs cowering behind their John Lewis sofas this summer (if not in fear for their seats, then in shame, at the very least).",2008-04-25T23:09:01Z
tag,social-media,formal,before,"As part of an effort to rebuild capital reserves, RBS put its insurance operations, which include Direct Line and Churchill, up for sale in April with an expected price tag of up to £7bn.",2008-06-11T08:32:17Z
tag,social-media,formal,before,"If I have something to say about Oscar Wilde, I can direct it to Stephen Fry (@stephenfry) using a ""tag"" – #oscarwilde in this case – and there's a very real chance he'll answer.",2008-12-03T15:49:16Z
tag,social-media,formal,before,"The start-up employs ten full timers at its bases in London and in Ljubljana, Slovenia, and has already had funding from Seedcamp and just over €1m from Eden Ventures and TAG.",2008-02-25T08:30:08Z
tag,social-media,formal,before,Police warned the crowd that the liquid contained markers to tag them so they could be identified later.,2008-08-05T20:35:07Z
tag,social-media,formal,before,Word comes to Offcuts from Harvey Nichols that a pair designed by Dasha Zhukova - paramour of Roman Abramovich - have been an instant sell-out despite their £80 price tag.,2007-12-14T23:59:34Z
tag,social-media,formal,before,Weather Channel attracts $5bn price tag Cable channel the Weather Channel and sister property weather.com are up for sale with a price-tag that could top $5 billion.,2008-01-03T13:12:40Z
tag,social-media,formal,before,"Biggs' son Michael said: 'He cannot speak, hardly walk or read or write, but the government still thinks fit to keep him in jail.' £1m price tag for road kill art An artist who makes sculptures from roadkill has put a £1 million price tag on one of his pieces.",2007-08-05T22:57:44Z
tag,social-media,formal,before,"Next week it will be displayed in a commercial art gallery with a price tag of £150,000.",2008-02-20T09:57:17Z
tag,social-media,formal,before,"But even though the exchange showed how much he resents his Prince of Darkness tag, he maintained most of his diplomatic cool.",2008-06-25T15:11:13Z
tag,social-media,formal,before,"After all, the tag in the garment says: ""Harpo Inc certifies that the item to which this tag is attached is a genuine garment from the closet of Oprah Winfrey."" Oprah's real sweat!",2008-04-18T17:35:53Z
tag,social-media,formal,before,"We kept the price tag the same Ahh, Christmas nostalgia: the Tandy 1000, circa 1987, which ""is just like the one at my office"" - so does he play games on that one too?",2007-12-20T23:44:53Z
tag,social-media,formal,before,"They are already having fun with this, introducing a new colour-coded tag in the outer corner of each page to denote news, opinion, world, business and so on.",2008-06-02T10:27:41Z
tag,social-media,formal,before,"THE FAVELA CHAIR Despite its name - the ""shantytown chair"" - the Campana brothers' Favela Chair became a defining piece of Brazilian design with a price tag to match when it was launched in 2003.",2008-03-14T03:05:19Z
tag,social-media,formal,before,"Having originally negotiated a $6bn (£3bn) price tag, HSBC is thought to be trying to push the price down to between $4bn and $5bn to reflect the credit crunch.",2008-08-03T23:01:00Z
tag,social-media,formal,before,The ambitious price tag is said to reflect scope for further expansion in the UK and overseas.,2008-02-03T00:02:35Z
tag,social-media,formal,before,"After foreclosure, the bank dumped it on to the market at its present rock-bottom price tag on October 15.",2008-10-24T14:36:05Z
tag,social-media,formal,before,"Wearing the wrong boots, potentially hampering their performances, because the contract comes with a £1m price tag (before you ask, mine sadly does not).",2008-08-16T23:01:00Z
tag,social-media,formal,before,"""Tag along with Kelley Deal as she gives you a privileged backstage pass to her cool rock-n-roll world and her knitted bag obsession,"" reads the publisher's description.",2008-03-12T12:18:45Z
tag,social-media,formal,before,"The top-of-the-range laptop, complete with case, was just what he needed and after a lengthy inspection he decided the £600 price tag was too good to miss.",2008-03-11T08:57:24Z
tag,social-media,formal,before,"There could be a rush to back horses drawn low in the Britannia Handicap after the result of yesterday's Hunt Cup over the straight mile, but the outcome may not be clear-cut if the jockeys drawn high elect to go to the far rail rather than tag on to the stands-side group.",2008-06-18T23:01:00Z
tag,social-media,formal,before,"A price tag of about £600m had been mooted, but several bidders have balked at the price because of the mammoth job of integrating the huge number of individual businesses that make up Tiscali in the UK - among them the former Pipex empire.",2008-05-09T06:40:05Z
tag,social-media,formal,before,"And indeed it was: the BBC spent £500,000 on its action plan, bringing the total price tag of a few faked phone-ins to just a few bob shy of a square million.",2008-07-30T13:32:45Z
tag,social-media,formal,before,"In other words, they are England-circa-2005-plus: a jaunty tag the Spin feels sure will catch on as the tour develops.",2008-07-08T09:13:42Z
tag,social-media,formal,before,"Author Hansen says he saw the story as a ""Shakespearean tragedy"" and this film lives up to the tag.",2008-04-01T15:16:13Z
tag,social-media,formal,before,"Paradoxically, ""not experimentally proven"" is the tag that must accompany the judgment that nothing can be trusted unless experimentally proven.",2008-05-27T14:00:00Z
tag,social-media,formal,before,"""It's one of the greatest scientific/philosophical minds of all time succinctly putting his belief in fundamental questions,"" he said, ""Those questions about god and religion and Judaism are as relevant today as they were 50 years ago when he wrote it."" The £170,000 price tag is exceptional.",2008-05-15T17:04:35Z
tag,social-media,formal,before,"We kept the price tag the same Ahh, Christmas nostalgia: the Tandy 1000, circa 1986, which ""is just like the one at my office"" - so does he play games on that one too?",2007-12-20T09:50:22Z
tag,social-media,formal,before,"The terror that underlies luxury - that unless I buy a Tag I will forfeit my humanity - is merely a highly strung version of the suggestion made by all consumerism, that the main project in life, its highest end and noblest goal, is individuation.",2008-08-13T23:01:00Z
tag,social-media,formal,before,"It does include a slimmed-down version of Adobe Bridge, a powerful library application where you can set up favourite locations (such as your iPhoto folder) and tag pictures with metadata such as keywords, making it easy to quickly locate pictures of, say, the cat.",2008-04-09T23:04:00Z
tag,social-media,formal,before,"Stevenson, an unemployed alcoholic, received a 12-month community order and was told she would have to wear an electronic tag.",2008-04-10T16:06:31Z
tag,social-media,formal,before,"Even if the losers got no relief, the plan would carry a price tag of £4bn - a large sum for any party, but especially for one aspiring to tax cuts.",2008-04-21T23:09:07Z
tag,social-media,formal,before,"Author Hansen says he saw the story as a ""Shakespearean tragedy"" and this film lives up to the tag.",2008-03-28T10:24:35Z
tag,social-media,formal,before,"Wonga employs 37 staff in London with a development team in the Ukraine, and is backed with venture capital from Balderton Capital, TAG and Kreos Capital.",2008-07-23T15:39:05Z
tag,social-media,formal,before,"So the ""elitist"" tag stuck.",2008-06-13T15:00:00Z
tag,social-media,formal,before,"""The Usual Suspects"" is the tag given to the police line-up of paparazzi photographers taken the night Diana died and printed on the front of the Times.",2008-04-08T10:28:00Z
tag,social-media,formal,before,"Lawrence Dallaglio had before the start of the game received a presentation, having shrugged off an insistent jobsworth who demanded that he wear an identity tag around his neck before walking on to the pitch, and Wasps are missing the example their former captain set on the field more than his ability as a player.",2008-09-14T23:01:00Z
tag,social-media,formal,before,Sterling Heights' price tag for survival was $100m - less than 0.0002% of the banking bail-out pushed through by the Bush administration last month.,2008-11-14T00:01:00Z
tag,social-media,formal,before,"The future Henry VII had spent much of his life in exile; more French than English or Welsh, he won the battle of Bosworth in 1485 with a rag-tag mercenary army, and held the country more by fact of conquest than by birthright.",2008-10-17T23:01:00Z
tag,social-media,formal,before,"And last week, at an event looking at the role of music in development, it was given another tag by the composer Nigel Osborne – the country, he said, was a ""treasure ship"" of music.",2008-10-13T16:28:24Z
tag,social-media,formal,before,"Being pointed at by influential people If the graphics have a sneaky connection to your ""cash advance"" site - say, the ""ALT"" tag and text (which is displayed if the image isn't, and is always read by search engines) - then if lots of bloggers use your images, and your HTML with the ALT tag, you'll be pointed to by influential people, and Google and probably other search engines will rank you number one.",2007-12-07T17:16:46Z
tag,social-media,formal,before,"And what's better, if your original graphics vanish, all that's left is the ALT tag and the link to your site, and by then most of the bloggers will have forgotten about it anyway.",2007-12-07T17:16:46Z
tag,social-media,formal,before,"But then there's the ALT tag - remember, the stuff that search engines actually index: alt=""cash advance"" Get a Cash Advance"".",2007-12-07T17:16:46Z
tag,social-media,formal,before,The Aldershot runner has already been saddled with the tag of being known as the next Paula Radcliffe.,2008-07-20T23:01:00Z
tag,social-media,formal,before,"However, it faces opposition in the Senate from fiscal conservatives - who are alarmed at the $50bn price tag - as well as Democrats opposed to funnelling money for Aids programmes through faith-based groups.",2008-04-04T07:23:02Z
tag,social-media,formal,before,"Managing Favorites I can use Live.com to tag my IE Favorites online, but I'd like to know if I can use folders to arrange them on my PC and then upload the folders to my IE.",2008-10-15T23:01:00Z
tag,social-media,formal,before,"If he's finding the Bill and Hillary tag-team too much to handle, what can we expect if he becomes president?' Maybe something like: 'Hey, Ahmadinejad and Putin are ganging up on me.",2008-01-27T10:20:22Z
