word,event,period,sentence,timestamp
cancel,me-too,after,"The Pensacola city council made clear several times it would not cancel the show, citing the expense of legal fees if the production company behind the tour decided to pursue litigation.",2025-12-23T20:32:22Z
cancel,me-too,after,"Elon Musk, the multibillionaire and self-proclaimed “free speech absolutist”, has in recent days trained his attention on getting people to cancel their Netflix subscriptions in protest of what he claims is the company’s “woke bias” and inclusion of LGBTQ+ characters.",2025-10-02T20:20:04Z
cancel,me-too,after,"Musk, the richest person in the world with a net worth of approximately $500bn, has repeatedly encouraged his 227 million followers on X, the platform he controls, to cancel their Netflix subscriptions.",2025-10-02T20:20:04Z
cancel,me-too,after,"In the past three days alone, he has posted or reposted calls to cancel Netflix for its content at least 26 times.",2025-10-02T20:20:04Z
cancel,me-too,after,"“Cancel Netflix for the health of your kids,” he posted on Wednesday while quoting a meme depicting Netflix’s “transgender woke agenda” as a Trojan horse being admitted to a castle labeled “your kids”.",2025-10-02T20:20:04Z
cancel,me-too,after,"Additionally, Musk commented “Cancel Netflix” on a Libs of TikTok post about Netflix’s 2023 report on its diversity and inclusion initiatives.",2025-10-02T20:20:04Z
cancel,me-too,after,The Writers Guild of America has called on New York state officials to launch an investigation into Paramount following its sudden decision to cancel The Late Show With Stephen Colbert.,2025-07-18T21:20:23Z
cancel,me-too,after,"NO.” In a statement on Thursday evening, CBS executives said that the decision to cancel the show was “purely a financial decision against a challenging backdrop in late night”, adding that it was “not related in any way to the show’s performance, content or other matters happening at Paramount”.",2025-07-18T21:20:23Z
cancel,me-too,after,"In a statement shared on social media on Monday, the band announced the US tour cancellation, saying: “Due to the proximity of our next court hearing in London to the first date of the tour” they have to “cancel all 15 tour dates in October”.",2025-08-25T16:29:18Z
cancel,me-too,after,"Use free trials Many of the streaming services offer free trials, so you could sign up to one, binge-watch the shows everyone is talking about and then cancel before you are rolled over into a paid-for subscription.",2025-10-15T06:00:15Z
cancel,me-too,after,Threaten to cancel You could start the cancellation process and see where it gets you.,2025-10-15T06:00:15Z
cancel,me-too,after,"Most of the time you’ll be presented with a lower price – this month, I knocked a £34.99-a-month Sky Sports pass down to £20.” Cancel Do you actually need to pay for any streaming services?",2025-10-15T06:00:15Z
cancel,me-too,after,“What we have strongly criticised is the Israeli government on the basis of evidence.” A spokesperson for RCH said in a statement that the decision to cancel the event “reflects the feedback of our people and our responsibility to ensure their wellbeing”.,2025-09-15T06:19:59Z
cancel,me-too,after,"US Immigration and Customs Enforcement (Ice) agents have been active in the Harrisonburg area for months, prompting organizers to cancel the festival.",2025-08-13T12:00:18Z
cancel,me-too,after,"Ubisoft announced a sweeping reorganisation and said it would cancel six games, sending its shares to their lowest level in more than a decade on Thursday.",2026-01-22T17:37:20Z
cancel,me-too,after,"The incident comes as hundreds of Salesforce workers reportedly plan to urge Benioff to denounce ICE and cancel future business with the agency, Wired and CNBC reported.",2026-02-12T03:03:02Z
cancel,me-too,after,"“That’s why we are campaigning to cancel Valery Gergiev’s concert in Europe – and pushing for sanctions against him and other high-profile figures who, despite their talent and international recognition, have chosen to act as propagandists at a time when Vladimir Putin and his war align them with war criminals.” Gergiev’s US agent has been approached for comment.",2025-07-15T13:43:07Z
cancel,me-too,after,"The justice department moved on Wednesday to cancel a settlement with Minneapolis that called for an overhaul of its police department following the murder of George Floyd, as well as a similar agreement with Louisville, Kentucky, after the death of Breonna Taylor, saying it does not want to pursue the cases.",2025-05-21T16:20:49Z
cancel,me-too,after,"The US court of appeals for the eighth circuit vacated the Federal Trade Commission’s “click-to-cancel” rule, which would have required companies to allow consumers to cancel subscriptions using the same method they used to sign up, after finding that the commission behind it failed to follow required procedures under the FTC Act during the rule-making process.",2025-07-08T20:17:26Z
cancel,me-too,after,"Meanwhile, Letitia James had been encouraging consumers to prepare for the rule’s implementation, writing in a Tuesday press release that “New Yorkers should never have to jump through hoops just to cancel an unwanted subscription”.",2025-07-08T20:17:26Z
cancel,me-too,after,The band regrets to report that they will need to cancel all upcoming UK and European festival headline shows in June and July of this year.” Blackweir Fields and Lytham festival said they would refund customers who had paid to see the group.,2025-05-28T17:35:22Z
cancel,me-too,after,"“Parliament just voted to increase the powers of Toby [sic] Burke to cancel visas as an apparent response to support the Jewish community following the Bondi massacre.” The AJA described one event, due to be held in Melbourne, as “a unique introductory session to self defence.",2026-01-26T23:57:35Z
cancel,me-too,after,"The cancellation, which was made under existing laws, comes just one week after the federal government passed new legislation that increases the grounds the home affairs minister can use to reject or cancel a visa.",2026-01-26T23:57:35Z
cancel,me-too,after,"I think Neil feels it has all gone too far, and he talked about cancel culture.",2025-07-20T11:00:49Z
cancel,me-too,after,Ben I agree that you have to be really careful with cancel culture.,2025-07-20T11:00:49Z
cancel,me-too,after,"Constellations’ co-organiser Jennifer Mills, the chair of the Australian Society of Authors and a strident critic of the previous festival board’s decision to cancel Abdel-Fattah, said the program is set to grow over the next two weeks as more authors, venues and organisers offer their support.",2026-02-04T04:56:11Z
cancel,me-too,after,A decision to cancel the 2026 event was made the same day.,2026-02-04T04:56:11Z
cancel,me-too,after,"The Trump administration announced it will cancel temporary asylum for about 10,000 Myanmar nationals living in the US, despite the country being ruled by a military dictatorship that has a record of executing dissidents.",2025-11-24T18:19:07Z
cancel,me-too,after,I subscribed to Your Party at its shambolic start and am now finding it impossible to cancel my membership.,2025-12-08T07:00:44Z
cancel,me-too,after,The portal requires me to open a new account and commit to another payment in order to cancel anything.,2025-12-08T07:00:44Z
cancel,me-too,after,Others have reported the same vain battle to cancel their subscriptions after months of public infighting among the founders.,2025-12-08T07:00:44Z
cancel,me-too,after,"Disillusioned subscribers can’t cancel via the new official portal, which has no access to their money or data, and can’t get a response from the old one.",2025-12-08T07:00:44Z
cancel,me-too,after,"Moreover, they were obliged to sign up to recurring payments from their bank card that lack the consumer protections of the direct debit guarantee and are harder to cancel.",2025-12-08T07:00:44Z
cancel,me-too,after,"While it is unclear how much impact calls for a Disney boycott had on the company’s bottom line, the Antenna data suggests the outrage and calls on social media to cancel subscriptions in protest may have had some effect on the company.",2025-10-20T16:20:50Z
cancel,me-too,after,"With money tight after Christmas, 31% plan to actively review and cancel unused services, it said.",2026-01-10T07:00:51Z
cancel,me-too,after,"You can cancel monthly streaming contracts when you like, and shows or films may be available on different services.",2026-01-10T07:00:51Z
cancel,me-too,after,"Plan how you watch, enjoy, cancel, and then hop on to the next.”.",2026-01-10T07:00:51Z
cancel,me-too,after,"However, remember to cancel the service after the free trial if you do not want to add further to your bills.",2026-01-10T07:00:51Z
cancel,me-too,after,"If you want to keep but reduce the cost of a subscription, you may be offered a cheaper rate if you threaten to cancel.",2026-01-10T07:00:51Z
cancel,me-too,after,New consumer protections due to come into effect later this year will oblige companies to contact people with details of the subscriptions they have and how they can cancel them.,2026-01-10T07:00:51Z
cancel,me-too,after,"Katrina Anderson, a lawyer from Cambridge-based Mills &amp; Reeve, said: “This is to remind people that they have subscriptions that they might or might not want and to consider whether they would actually like to cancel them and how to cancel them.” If you want to chart how long your new year resolutions will take to see results, you can use our calculator to see how quickly diverting money into a savings account can help you build up a nice nest egg.",2026-01-10T07:00:51Z
cancel,me-too,after,It could also eliminate the government’s power to cancel the loan.,2025-10-12T11:00:51Z
cancel,me-too,after,"“If you’re talking about unilateral cancellation, like what president Biden had been talking about, the department would certainly lose all authority to tell a private company that they had to cancel a debt,” he said.",2025-10-12T11:00:51Z
cancel,me-too,after,"“What we’re seeing is a Labour government that wasn’t actually ready for government, and they’ve come in and they’re making up their plans as they go along.” Richard Tice, Reform’s deputy leader, said: “Generally it’s dictators that cancel elections.",2025-12-04T17:19:07Z
cancel,me-too,after,"The decision had been taken – in conjunction with the game’s promoter, Relevent – to “cancel the organisation of the event due to the uncertainty that has arisen in Spain over the past few weeks”, La Liga said, adding that it “deeply regretted” such an outcome.",2025-10-21T22:59:43Z
cancel,me-too,after,It’s a joke.” Rising Tide called on the federal government to: cancel all new fossil fuel projects; tax fossil fuel export profits at 78% to fund the transition from those fuels and pay for climate damage; and end coal exports from Newcastle by 2030.,2025-11-30T03:48:30Z
cancel,me-too,after,The Jewish Representative Council of Greater Manchester (JRC) – in a letter backed by 10 MPs – has urged Manchester Academy to cancel the 5 November show.,2025-10-07T12:21:05Z
cancel,me-too,after,"“We call on the Manchester Academy to cancel the performance and commit to clear policies to ensure that it will not legitimise prejudice under the guise of freedom of speech.” The JRC chief executive, Marc Levy, whose father, Alan Levy, was among congregants at the synagogue who barricaded the doors to stop the attacker getting inside, said freedom of expression had to be balanced with the safety of a Jewish community under threat.",2025-10-07T12:21:05Z
cancel,me-too,after,"Sign up: AU Breaking News email The decision to cancel AWW entirely came five days after the festival board announced it had intervened to drop Abdel-Fattah from appearing at the festival, citing “cultural sensitivities” after the attack on the Jewish community in Bondi.",2026-01-13T06:43:03Z
cancel,me-too,after,"But on 5 November the festival’s curator, Zhu Rikun, posted on Facebook that he had been forced to cancel 80% of the planned screenings because film-makers had pulled out.",2025-11-07T15:11:27Z
cancel,me-too,after,"On Thursday, Zhu said he had been forced to cancel the festival.",2025-11-07T15:11:27Z
cancel,me-too,after,"Oliver Hutchings, 31, told venues in Hampshire and Lancashire that he would make sure the media personality and commenter’s shows were disrupted, and would campaign against the theatres to try to shut them down if they did not cancel her appearances, the court heard.",2025-11-25T15:14:31Z
cancel,me-too,after,"He effectively launched a campaign to cancel Katie Hopkins and stop her from having any speaking platform.” Jones continued: “Whatever his views may be on Katie Hopkins, the fact remains that she was booked by these venues.",2025-11-25T15:14:31Z
cancel,me-too,after,"The venues did cancel.” The prosecutor said Hutchings had told the venues: “If you think I will give up, you are very, very wrong.",2025-11-25T15:14:31Z
cancel,me-too,after,It is not for Mr Hutchings to cancel anyone or to protect anyone.,2025-11-25T15:14:31Z
cancel,me-too,after,But the Canadian singer-songwriter did not expect to be caught in a bureaucratic nightmare while attempting to tour the US – and ultimately have to cancel that tour due to the gender marker in his passport.,2025-04-23T14:00:25Z
cancel,me-too,after,"We shared the information with our Canadian members, and upon receiving that information, Bells made the decision to cancel the tour.",2025-04-23T14:00:25Z
cancel,me-too,after,"Amazon has agreed to pay $2.5bn in fines and redress to Prime subscribers to settle a lawsuit by the US Federal Trade Commission (FTC), which accused the retail giant of signing users up for the service without their consent and making it difficult to cancel.",2025-09-25T16:16:44Z
cancel,me-too,after,"The Trump-appointed FTC chair, Andrew N Ferguson, hailed a “record-breaking, monumental win for the millions of Americans who are tired of deceptive subscriptions that feel impossible to cancel” on Thursday.",2025-09-25T16:16:44Z
cancel,me-too,after,"“Today, we are putting billions of dollars back into Americans’ pockets, and making sure Amazon never does this again.” Under the terms of the settlement, Amazon will be required to include a “clear and conspicuous” button for customers to decline a Prime subscription while shopping on its platform, the FTC said, and create an “easy way” for subscribers to cancel their subscriptions.",2025-09-25T16:16:44Z
cancel,me-too,after,"“We work incredibly hard to make it clear and simple for customers to both sign up or cancel their Prime membership, and to offer substantial value for our many millions of loyal Prime members around the world,” the company said.",2025-09-25T16:16:44Z
cancel,me-too,after,Brussels airport asked airlines on Sunday afternoon to cancel half of the departing flights scheduled for Monday.,2025-09-21T15:45:12Z
cancel,me-too,after,"Organizers decided to cancel El Grito Chicago, an event that drew 24,000 people last year, and was scheduled for 13-14 September.",2025-09-07T02:37:01Z
cancel,me-too,after,The New York Times reported that the “cancel Disney+” campaign caused more “subscriber churn” than previous efforts to boycott Netflix over some of its controversies.,2025-09-24T13:11:02Z
cancel,me-too,after,"Climate campaigners have urged a Scottish court to cancel the licence to drill the UK’s largest untapped oilfield, arguing it will cause “sizeable” and unjustified damage to the planet.",2024-11-12T16:27:43Z
cancel,me-too,after,"Uplift and Greenpeace are asking the court to cancel the drilling licence for Rosebank and also a licence granted to a Shell subsidiary, BG International (BGI) to drill for gas in the Jackdaw field in the North Sea, which they also allege ministers granted unlawfully.",2024-11-12T16:27:43Z
cancel,me-too,after,"Ryanair could cancel up to 600 flights a day next week due to French air traffic control (ATC) strikes, the airline has claimed.",2025-10-02T16:13:21Z
cancel,me-too,after,"Airlines will not know exactly how many flights they need to cancel until the action is confirmed and almost under way, but O’Leary said he expects Ryanair to be told to cancel up to 600 daily, affecting up to 100,000 passengers.",2025-10-02T16:13:21Z
cancel,me-too,after,"Andrew Giles says it’s unlikely he’ll cancel his Chairman’s Lounge access Andrew Giles, the minister for skills and training, says he has not given his Qantas Chairman’s Lounge access much thought.",2024-11-04T07:14:38Z
cancel,me-too,after,Labor MP Luke Gosling and Liberal MP Casey Aaron Violi have both signalled they will not give up their Chairman’s Lounge access and that the move by Allegra Spender – who said she will cancel her membership – was “grandstanding” from members who are not so reliant on long-distance flights for their work.,2024-11-04T07:14:38Z
cancel,me-too,after,Kate Chaney says she is cancelling her Chairman’s Lounge membership West Australian independent MP Kate Chaney says she emailed Qantas today to cancel her Chairman’s Lounge membership.,2024-11-04T07:14:38Z
cancel,me-too,after,"It is a remarkable turn from prominent American conservatives, who until Trump’s return to power in January had long complained of a censorious leftwing “cancel culture” but now seem happy to reframe that, too, as “consequence culture”.",2025-09-21T05:00:34Z
cancel,me-too,after,"That is why censorship is the authoritarian’s dream.” “It’s an overreaction,” Katie Fallow, an attorney at the Knight First Amendment Institute, said, “and it is an example of the kind of ‘cancel culture’ that major figures on the right have been criticizing for so many years.",2025-09-21T05:00:34Z
cancel,me-too,after,"I think what we’re seeing is really, at least for my own lifetime, unprecedented.” Conservatives are making arguments similar to the ones that some progressives used to make about cancel culture, Terr noted, particularly during the wave of firings, de-platformings, and social-media shamings that occurred during the national “reckoning” after George Floyd’s murder.",2025-09-21T05:00:34Z
cancel,me-too,after,"“And conservatives at the time, I think rightly, argued that we should think of free speech not just as a legal right, but as a broader cultural value.” Now, Terr said, “many of the same politicians who have long railed against cancel culture are leading the loudest calls for censorship – often using, either explicitly or implicitly, rationales that they’ve dismissed when invoked by the left: ‘This is hate speech.’ ‘This is misinformation.’ ‘This will lead to violence.’ ‘Stochastic terrorism.’ ‘This speech makes us unsafe.’ It’s amazing.",2025-09-21T05:00:34Z
cancel,me-too,after,"An executive order issued in March sought to cancel all collective bargaining agreements for most federal employees, citing national security concerns – and remove collective bargaining rights from more than a million workers.",2025-08-22T10:00:29Z
cancel,me-too,after,"The employee who had booked the event refused to cancel it, and the bookstore fired her.",2025-10-09T11:00:23Z
cancel,me-too,after,At least one author has been able to rebuff attempts to cancel her events.,2025-10-09T11:00:23Z
cancel,me-too,after,Last year the federal court told Qantas to pay a $100m penalty for selling thousands of tickets for flights it had already decided to cancel.,2025-08-13T15:00:21Z
cancel,me-too,after,"In some cases, air fares were offered for up to 62 days after Qantas had decided to cancel a flight, the airline conceded.",2025-08-13T15:00:21Z
cancel,me-too,after,"“They were just automating the cancellation without considering the individual circumstances of the jobseeker and whether it was appropriate to cancel the payment or not,” he told Guardian Australia.",2025-08-05T14:00:27Z
cancel,me-too,after,Two Panamanian lawyers have lodged a lawsuit with the country’s supreme court in an attempt to cancel a Hong Kong-based company’s concession to operate two ports at either end of the Panama canal.,2025-02-04T19:04:33Z
cancel,me-too,after,"Many had criticized the decision to cancel Colbert during a crucial window in the merger of Paramount and Skydance, which depended on approval from the Trump administration to proceed.",2025-08-07T18:48:12Z
cancel,me-too,after,But in winning they’ve made it difficult to continue the charade that they give a damn about “cancel culture”.,2025-05-27T14:48:03Z
cancel,me-too,after,"For months a number of conservative voices have been engaged on a mission to cancel Ms Rachel, a children’s entertainer whose real name is Rachel Accurso.",2025-05-27T14:48:03Z
cancel,me-too,after,The right tried to cancel Ms Rachel over Hoffman’s gender identity back in 2023.,2025-05-27T14:48:03Z
cancel,me-too,after,"Now they’re trying to cancel the beloved star again – this time, for the “crime” of speaking up about Palestinian kids and featuring a three-year-old double amputee from Gaza in a video.",2025-05-27T14:48:03Z
cancel,me-too,after,"Writing in the Telegraph on Tuesday, he called Polari’s decision to cancel the prize an “interesting example of self-cancellation”, and said that nobody from the prize had contacted him.",2025-08-19T14:22:31Z
cancel,me-too,after,"But the concert has become a topic of debate, with campaigners urging Brighton and Hove city council, which owns the venue, to cancel the performance.",2025-06-23T15:28:57Z
cancel,me-too,after,"Though Colbert himself had previously won 10 Emmy awards, it marked the first time the Late Show had brought home one of the prestigious statuettes during his tenure, which began in 2015 and is slated to end in May 2026 after CBS controversially decided in July to cancel it.",2025-09-08T12:58:16Z
cancel,me-too,after,"CBS moved to cancel Colbert’s show as the network’s parent company, Paramount, still awaited the federal government’s approval of an $8.4bn merger with the Skydance media conglomerate.",2025-09-08T12:58:16Z
cancel,me-too,after,This will cancel the cards.,2025-07-23T06:00:44Z
cancel,me-too,after,"Our rules on fair use are: where we suspect fraudulent activity or we believe that you are sharing your subscription account details unreasonably or excessively, we have the right to lock your subscription account (so you can’t share your details anymore) or cancel your subscription under section 9(e).",2025-12-18T23:21:09Z
cancel,me-too,after,"Digital + print subscription Renewals Automatic Renewal: Unless you cancel your Digital + print subscription by following the cancellation procedures described below, your Digital + print subscription will automatically renew on these terms on a rolling monthly or annual basis.",2025-12-18T23:21:09Z
cancel,me-too,after,"If you do not cancel, we will automatically charge your chosen payment account for the renewed Digital + print subscription.",2025-12-18T23:21:09Z
cancel,me-too,after,"If you are paying annually, we will send you a reminder before your Digital + print subscription automatically renews and of how you can cancel.",2025-12-18T23:21:09Z
cancel,me-too,after,"If we change the subscription benefits and/or the monthly and annual price, we will give you this advance notice so that you can choose whether or not to cancel your subscription, in accordance with section 9(c) (Cancellation and Refunds).",2025-12-18T23:21:09Z
cancel,me-too,after,"You will continue to receive your subscription and its benefits, until you cancel your payments or your Direct Debit (as applicable).",2025-12-18T23:21:09Z
cancel,me-too,after,"Cancellation and Refunds (a) Your right to cancel the Digital + print subscription during the first 14 days You can cancel your Digital + print Subscription at any time during the first 14 days (up to and including day 14), without giving any reason.",2025-12-18T23:21:09Z
cancel,me-too,after,"From the moment you cancel, you will no longer receive the Digital + print benefits and so you will not receive any issues of Guardian Weekly.",2025-12-18T23:21:09Z
cancel,me-too,after,"If you are based in the UK or the EU, you have a legal right to cancel your subscription in the first 14 days after you enter into this contract.",2025-12-18T23:21:09Z
cancel,me-too,after,(b) Your right to cancel the Digital + print subscription after the first 14 days You can cancel your Digital + print subscription at any time by cancelling before your next monthly or annual payment date.,2025-12-18T23:21:09Z
cancel,me-too,after,"If you do not cancel before your next payment date, your Digital + print subscription will automatically renew for another month or year (as applicable), and you will need to cancel before the next payment date.",2025-12-18T23:21:09Z
cancel,me-too,after,"(c) Your other rights to cancel your Digital + print subscription If you are not happy with any changes we will make, under section 5, to: the Digital + print subscription benefits; and/or the Digital + print subscription monthly and annual price.",2025-12-18T23:21:09Z
cancel,me-too,after,you should cancel your Digital + print subscription as soon as possible before the changes take effect.,2025-12-18T23:21:09Z
cancel,me-too,after,"If you are not happy with any material changes we will make to these terms and conditions under section 12, you should cancel your Digital + print subscription as soon as possible before the changes take effect.",2025-12-18T23:21:09Z
cancel,me-too,after,"If you let us know that you would like to cancel, cancellation will take effect when the changes are introduced and you will receive any proportionate refund for any unused part of your Digital + print subscription.",2025-12-18T23:21:09Z
cancel,me-too,after,You may also cancel your Digital + print Subscription immediately if we breach any of our material obligations under these terms and conditions.,2025-12-18T23:21:09Z
cancel,me-too,after,"(d) How you can cancel under 9(a), 9(b) or 9(c) If you wish to cancel your Digital + print Subscription, you can cancel by (1) going to “Manage My Account”; or (2) contacting our customer services team using the contact details in section 11 (Customer Services).",2025-12-18T23:21:09Z
cancel,me-too,after,"(e) Our right to cancel your Digital + print subscription We may cancel your Digital + print subscription immediately if you breach any of your material obligations under these terms and conditions, including if we do not receive a payment when due from you, if you breach our fair use policy under section 2, if your payments are fraudulent or if we are unable to provide you with the Digital + print subscription.",2025-12-18T23:21:09Z
cancel,me-too,after,"If we cancel your Digital + print subscription because you breach any of your material obligations, you will not receive a refund of any amounts paid.",2025-12-18T23:21:09Z
cancel,me-too,after,"If any of the circumstances above apply, you may cancel your Digital + print subscription and we will give you a proportionate refund for the unused part of your Digital + print subscription.",2025-12-18T23:21:09Z
cancel,me-too,after,"If you do not wish to accept the new terms and conditions, you should cancel your Digital + print subscription in accordance with clause 9(c).",2025-12-18T23:21:09Z
cancel,me-too,after,"Canceling subscriptions could continue to be a grueling process after the US court of appeals for the eighth circuit vacated the Federal Trade Commission’s “click-to-cancel” rule, which would have required companies to allow consumers to cancel subscriptions using the same method they used to sign up.",2025-07-15T10:00:30Z
cancel,me-too,after,"In response, the Guardian asked readers to share their experiences while trying to cancel their various subscriptions - from Hulu, to Roblox, to dating apps.",2025-07-15T10:00:30Z
cancel,me-too,after,"‘I want to make noise, and push for real change’ “I have a huge case brewing, related to Verizon home internet failure of click to cancel.",2025-07-15T10:00:30Z
cancel,me-too,after,"No obvious link to cancel, so I contacted the service and was assured that my subscription was canceled.",2025-07-15T10:00:30Z
cancel,me-too,after,"I want out’ “Recently, I cannot cancel my daughter’s subscription to Roblox.",2025-07-15T10:00:30Z
cancel,me-too,after,‘I presume I can finally cancel when I’m dead’ “I am unable to cancel my Hulu subscription.,2025-07-15T10:00:30Z
cancel,me-too,after,"Easy-peasy to subscribe but when I tried to cancel the subscription the company made it difficult,” said a 69-year-old retiree from Colorado who asked to remain anonymous.",2025-07-15T10:00:30Z
cancel,me-too,after,"With this in mind, we want to hear from people about any difficulties they may have experienced when trying to cancel subscriptions such as from phone companies or gyms.",2025-07-09T15:47:50Z
cancel,me-too,after,"“Government funding of news media in this environment is not only outdated and unnecessary but corrosive to the appearance of journalistic independence.” Trump later called on Congress to cancel public broadcaster funding over the next two years via a rescission, or cancellation, request.",2025-07-22T17:17:08Z
cancel,me-too,after,The race organisers then stopped the front of the race and lengthy discussions with the Guardia Civil led to the decision to cancel the stage.,2025-09-14T20:47:00Z
cancel,me-too,after,"“They’re the best asset we’ve got here to keep our kids safe.” The legislation gives the secretary of the education department new powers to refuse an application, or suspend or cancel an approval, for a provider to access the childcare subsidy, if that centre is deemed to be failing quality and safety standards.",2025-07-23T07:09:14Z
cancel,me-too,after,"An online campaign group, No Stage for Abusers, called on the Brighton Centre and Brighton and Hove city council, which owns the venue, to cancel the performance.",2025-06-28T14:11:57Z
cancel,me-too,after,"One person told The Argus: “This is cancel culture, nothing more, and it’ll backfire when artists don’t add a Brighton and Hove date to their tours and stick to London, which incidentally hasn’t banned Marilyn Manson from their city.”",2025-06-28T14:11:57Z
cancel,me-too,after,Warner told reporters that the decision to cancel the previously unpublicized meeting was made by the office of the defense secretary.,2025-09-04T00:42:34Z
cancel,me-too,after,Beijing said that the US should “completely cancel all unilateral tariff measures” if it wants trade talks.,2025-04-24T15:53:00Z
cancel,me-too,after,"A popular Mexican singer had to cancel a concert in Texas scheduled for Saturday after the Trump administration allegedly revoked his visa, preventing him from entering the country.",2025-05-24T20:26:08Z
cancel,me-too,after,"The beauty of art is putting things on the table and proposing questions, and probably finding more questions than answers “I see a lot of this cancel culture happening in general, in internet, for everyone,” she says when I ask if she feels misunderstood.",2025-11-07T05:00:17Z
cancel,me-too,after,I wouldn’t cancel a friend because we think different.,2025-11-07T05:00:17Z
cancel,me-too,after,"Keir has stuck to that – but Wes has not.” Now in the House of Lords, Harman said she strongly supported Streeting on other issues, including his proposed changes to the NHS, but added: “He has already stepped over the line by saying how he is going to vote.” Now he needed to “cancel the work” he ordered on the potential costs.",2024-11-17T06:00:04Z
cancel,me-too,after,“The most important thing is for him to cancel the work he has commissioned and henceforth… to say absolutely nothing.,2024-11-17T06:00:04Z
cancel,me-too,after,Or crafted a message to delicately cancel plans?,2026-02-19T16:20:41Z
cancel,me-too,after,Davina Schonle was prevented from entering the event on Monday after travelling for three hours with her eight-month-old and had to cancel meetings with potential suppliers to her tech startup.,2025-06-11T08:48:40Z
cancel,me-too,after,"Paul Belsito, a spokesperson for the Harvard Graduate School of Education, wrote in a statement to the Guardian that the decision to cancel the special issue followed nine months of conversations and an “overall lack of internal alignment” about the issue.",2025-07-22T11:10:39Z
cancel,me-too,after,"The decision to cancel the issue was “out of alignment with the values that have guided HER for nearly a century”, the board members wrote in a collective statement.",2025-07-22T11:10:39Z
cancel,me-too,after,"“You just don’t … have people sign contracts, advertise the articles, and then cancel not just one article, but an entire special issue.” Tensions boil over The Harvard Educational Review is a century-old academic journal that publishes research and opinion geared to education academics and professionals and is considered a leading publication in the field.",2025-07-22T11:10:39Z
cancel,me-too,after,"In a longer letter to the authors, two days later, they rebutted Fiorillo’s claims about irregularities in the review process and expressed disappointment with the decision to cancel the issue.",2025-07-22T11:10:39Z
cancel,me-too,after,It is not clear how far up within Harvard’s administration the decision to cancel the issue had come from.,2025-07-22T11:10:39Z
cancel,me-too,after,The Russian airline Aeroflot was forced to cancel dozens of flights on Monday after a pro-Ukraine hacking group with a track record of claiming responsibility for hacking targets in Russia said it had carried out a cyber-attack.,2025-07-28T15:38:35Z
cancel,me-too,after,"“If Palestine Action is still proscribed by the time my next book is due for publication, then that book will be available to readers all over the world and in dozens of languages, but will be unavailable to readers in the United Kingdom simply because no one will be permitted to publish it (unless I am content to give it away for free).” Since proscription, Rooney has said said she intends to use proceeds from her works to support Palestine Action, which led her to cancel a trip to the UK to pick up an award, for fear of arrest.",2025-11-27T16:26:45Z
