word,event,period,sentence,timestamp
alpha,fanfic,after,"With just 10 students actively enrolled (and 25 total families having put down deposits for their children to enroll between 2025 and 2026), Alpha says the San Francisco campus can’t yet afford to offer financial aid.",2025-10-18T13:00:46Z
alpha,fanfic,after,"Laura Marie, who was born in the UK and is now a pilot for a regional airline in the US, beat about 8,000 applicants to become one of six research volunteers who are preparing to spend 378 days inside the 158-sq-metre (1,700 sq ft) Mars Dune Alpha habitat at Nasa’s Johnson Space Center in Houston.",2025-09-13T12:00:04Z
alpha,fanfic,after,Especially because he presented as such an alpha male.,2025-10-11T19:00:31Z
alpha,fanfic,after,"You can hear those qualities again on new track Are You Okay?, which contemplates the limits of fame and money; and on Three Musketeers from his 2022 debut album Alpha Place, which is about his experience of survivor guilt, and on which he reflects on being the only one of his trio of closest friends to have escaped the daily battles and tensions of his Kilburn housing estate.",2025-10-27T08:00:27Z
alpha,fanfic,after,"Alpha Place racked up millions of streams and earned the Mobo award for album of the year, in a win shared with Little Simz (for her Sometimes I Might Be Introvert).",2025-10-27T08:00:27Z
alpha,fanfic,after,"Puglielli said the inquiry would examine how influencers sharing far-right, misogynistic and homophobic “alpha male” content operate online, and how to protect young people from their messaging.",2026-02-17T20:52:35Z
alpha,fanfic,after,"An increase in demand for weight loss drugs, including Mounjaro and Wegovy, as well as demand among its generation Alpha customer base for beauty products is driving expansion at Superdrug.",2025-06-27T14:29:10Z
alpha,fanfic,after,"Superdrug, once the downmarket and dowdy rival to Boots, is also capitalising on the growth in the beauty market and its appeal to gen Alpha – people born from 2010 onwards – who are looking for in-store experiences as they head to the high street after school and at weekends.",2025-06-27T14:29:10Z
alpha,fanfic,after,"“Generation Alpha is our focus,” Comins said, touring the first of 30 planned beauty playgrounds, in the group’s Westfield store in Stratford, east London.",2025-06-27T14:29:10Z
alpha,fanfic,after,"Willem Dafoe brings star wattage to this watchable drama, playing brooding Greek plutocrat and alpha-patriarch Marcos Timoleon, transparently based on Aristotle Onassis: gazing impassively at people through his heavy glasses, doting menacingly on his dependents and given to exercising in the nude in front of the servants.",2025-08-08T13:49:30Z
alpha,fanfic,after,"Senator Elissa Slotkin of Michigan castigated fellow Democrats for losing their “alpha energy” and “bravado”, being “scared” to enforce immigration rules, taking an “elitist” approach to the climate crisis and having “a bias towards navel gazing”.",2025-06-26T20:11:03Z
alpha,fanfic,after,"Twenty years after his stint at Ashfield council, the University of Sydney graduate is a Trump-loving, beer-swilling, steak-eating, self-described “alpha male”.",2025-07-11T08:06:35Z
alpha,fanfic,after,What is an ‘alpha male’?,2025-07-11T08:06:35Z
alpha,fanfic,after,In the animal world the alpha male is the dominant one in a group.,2025-07-11T08:06:35Z
alpha,fanfic,after,"In Adams’ case, he posted a video on X in which he emerges, damply, from a sauna to declare himself an alpha male and to tell “all the beautiful ladies” whose birthday wishes he has made come true that they are “welcome”.",2025-07-11T08:06:35Z
alpha,fanfic,after,"He called for his birthday to be made a public holiday and for all alpha males to celebrate it, order a larger steak and smoke a “girthier cigar”.",2025-07-11T08:06:35Z
alpha,fanfic,after,"He also wrote a book called Alpha Kings (with a foreword by one Donald J Trump), which “makes the case for traditional masculinity” and promises to “show the young men of America what it means to be a true alpha male in today’s hyper-feminized world”.",2025-07-11T08:06:35Z
alpha,fanfic,after,"And he’s written a bunch of books on top of Alpha Kings, including Green Card Warrior about his struggles to become a US resident.",2025-07-11T08:06:35Z
alpha,fanfic,after,Yes we can laugh at this swaggering alpha’s outmoded tastes and borderline offensive views.,2025-12-01T22:30:07Z
alpha,fanfic,after,The good news is that you won’t need a telescope or a pair of binoculars to see the Southern Delta Aquariids and the Alpha Capricornids showers – just your own eyes.,2025-07-29T08:06:56Z
alpha,fanfic,after,"“So the radiant of the Southern Delta Aquariids, which is the stronger of the two showers, is highest at around 2.00am local time, which means any time between 11pm and dawn would be the prime time.” He said that the radiant for the Alpha Capricornids is highest a couple of hours earlier just before midnight, but warned it may put on a less luminous show.",2025-07-29T08:06:56Z
alpha,fanfic,after,"The Delta Aquaridds are coming in at about 40kms a second, while the Alpha Capricornids are travelling at about 22kms a second.",2025-07-29T08:06:56Z
alpha,fanfic,after,What are the best stargazing tips for how to watch the Southern Delta Aquariids and Alpha Capricornids showers?,2025-07-29T08:06:56Z
alpha,fanfic,after,"Priestly remembers neither, nor even her habit of referring to all her fashion magazine assistants as Emily – presumably on account of her withering alpha-editor status rather than, say, dementia.",2026-02-02T11:13:54Z
alpha,fanfic,after,"It is an act of naive hubris to believe that Washington will always be the alpha male for whom rules are made to broken, not followed.",2026-01-05T15:00:11Z
alpha,fanfic,after,Chris Hemsworth: not as ‘classically alpha’ as you’d expect Thor.,2026-02-06T14:00:14Z
alpha,fanfic,after,"“I was expecting a very different kind of human, who was more classically alpha,” says the director Bart Layton of meeting Hemsworth.",2026-02-06T14:00:14Z
alpha,fanfic,after,"Warm-up speakers included far-right Florida congressman Matt Gaetz and Nevada Republican chair Michael Mcdonald, who mocked Harris’s laugh and derided Democrats as “beta males”, claiming “We’re alpha males”.",2024-11-01T06:43:08Z
alpha,fanfic,after,"But as the day of freedom draws near, he is given a new cellmate, Dee, played by Blyth, a violent, toxically charismatic alpha-dog who wants to take over the prison’s drug sales, coordinating a sophisticated system of drone delivery – to the glowering resentment of the existing top Gs Paul (Alex Hassell) and Gaz (Corin Silva).",2026-02-18T13:00:33Z
alpha,fanfic,after,"When she finished as valedictorian of her high school, she won a scholarship to the all-black Virginia State College (now University), where she joined the Alpha Kappa Alpha sorority and graduated with a degree in mathematics in 1952.",2026-02-08T16:54:54Z
alpha,fanfic,after,"Alpha Maid – Is This a Queue Much like her collaborators in the Curl Recordings universe and their post-punk predecessors, south London musician Alpha Maid twists the guitar into janky, angular shapes on this battered but brilliant album.",2025-12-22T07:00:23Z
alpha,fanfic,after,"Even at its most chaotic, Alpha Maid’s vocal delivery remains dry and effortlessly cool.",2025-12-22T07:00:23Z
alpha,fanfic,after,In this context Bellingham is just an overload of alpha energy.,2024-07-02T19:00:46Z
alpha,fanfic,after,"As renowned porn producer Erika Lust puts it, strangulation has become the “alpha and omega” of “any porn scene”.",2025-11-06T12:00:56Z
alpha,fanfic,after,"Steve Parish Warrington, Cheshire • Unc may be new to gen Alpha, but it isn’t new to me (Pass notes, 12 January).",2026-01-14T17:40:59Z
alpha,fanfic,after,"Steve Parish Warrington, Cheshire • Unc may be new to gen Alpha, but it isn’t new to me (Pass notes, 12 January).",2026-01-14T17:40:59Z
alpha,fanfic,after,"And, holding and seeing the Until Now Alpha and Beta editions for the first time was like holding newborn twins.” Top tips: “1) Try to get that one image that sums it all up.",2026-01-07T15:17:04Z
alpha,fanfic,after,Look at a photobook instead of images on a monitor.” • Until Now Vol 1: Books Alpha and Beta are published and available through PC-Press.,2026-01-07T15:17:04Z
alpha,fanfic,after,"“These purchases are done mainly online or in-store, such as record shops and high street stores, demonstrating that they are actively seeking these formats out.” The poll also showed nearly half (46%) of gen Alpha were listening to physical music, including CDs.",2025-12-23T14:25:13Z
alpha,fanfic,after,“Over half of gen Alpha know how to use a CD player – a technology they’ve had to adopt from a previous generation.” Physical music has become a big part of artists’ releases again and plays a significant role in official chart results.,2025-12-23T14:25:13Z
alpha,fanfic,after,"Apparently, South Korea’s millennials are getting ribbed by gens Z and Alpha as mercilessly as their western counterparts.",2026-01-26T11:00:35Z
alpha,fanfic,after,"Pro-inflammatory cytokines (IL-6 and TNF-alpha) linked to stress and a number of chronic diseases fell by 30% and 28% respectively among those in the gallery, with no changes in the other group.",2025-10-28T00:01:12Z
alpha,fanfic,after,"“Stress hormones and inflammatory markers like cortisol, IL-6 and TNF-alpha are linked to a wide range of health problems, from heart disease and diabetes to anxiety and depression.",2025-10-28T00:01:12Z
alpha,fanfic,after,"If men wearing bows on the red carpet is today considered an “alpha move”, Elizabeth I got there first.",2025-11-21T17:28:49Z
alpha,fanfic,after,"Sit patiently while the yappiest, most alpha mutts barked at her and tried to boss her.",2026-01-05T14:00:10Z
alpha,fanfic,after,"Nari was decidedly, robustly alpha.",2026-01-05T14:00:10Z
alpha,fanfic,after,"But they can’t avoid bringing Linda with them for a business conference in Thailand on the firm’s private jet, and when this crashes on a remote island in a storm, with the only survivors being gutsy, capable Linda and spoiled alpha-idiot Bradley … well, guess who the boss is now?",2026-01-26T17:00:50Z
alpha,fanfic,after,Lewy bodies are made from a protein called alpha-synuclein.,2025-09-04T18:00:01Z
alpha,fanfic,after,"Some were normal mice, but others were genetically modified to prevent them making alpha-synuclein.",2025-09-04T18:00:01Z
alpha,fanfic,after,"Further work in mice showed that PM2.5 pollution drove the formation of aggressive, resilient and toxic clumps of alpha-synuclein clumps that looked very similar to Lewy bodies in humans.",2025-09-04T18:00:01Z
alpha,fanfic,after,Lactic acid – always the bridesmaid for the more hyped glycolic acid – is my first choice of alpha hydroxy acid for all manner of reasons.,2026-01-07T10:00:38Z
alpha,fanfic,after,Australian federal police will develop an AI tool to decode gen Z and Alpha slang and emojis in an effort to crackdown on sadistic online exploitation and “crimefluencers”.,2025-10-29T00:28:30Z
alpha,fanfic,after,Barrett said on Wednesday that AFP members were working with Microsoft to develop an artificial intelligence tool that could “interpret emojis and gen Z and Alpha slang in encrypted communications and chat groups to identify sadistic online exploitation”.,2025-10-29T00:28:30Z
alpha,fanfic,after,"Ellen E Jones The Good Ship Murder 9pm, Channel 5 When swaggering alpha-type Dominic is found dead in Valletta, Malta, suspicion falls on just about everybody, including his ambitious younger brother Christopher and Dominic’s longsuffering wife, Rosie.",2026-02-03T06:20:29Z
alpha,fanfic,after,"Malyuk has been temporarily replaced by Maj Gen Yevhen Khmara, who was head of the SBU’s elite Alpha special operations unit.",2026-01-05T18:00:12Z
alpha,fanfic,after,The alpha dogs have had a weird month.,2024-07-11T19:00:31Z
alpha,fanfic,after,"A fortysomething alpha male, a sad sack, a playboy and an intellectual walk into a German sitcom.",2025-10-02T04:00:39Z
alpha,fanfic,after,The alpha here is Ulf (Tom Beck).,2025-10-02T04:00:39Z
alpha,fanfic,after,"For people like me with a Gen Alpha boy obsessed with belonging, “6-7” is something like the Rosetta Stone for having even a passing verbal interaction with your spawn.",2025-11-03T13:00:36Z
alpha,fanfic,after,“6-7” is so ubiquitous in Gen Alpha circles that my son’s teacher has banned the term from her class.,2025-11-03T13:00:36Z
alpha,fanfic,after,Diamanda Galás Iannis Xenakis – Mycenae-Alpha (1978) This is the first sound work Xenakis created for the Upic computerised composition tool he developed to turn hand drawings into electronic music.,2025-10-31T05:00:17Z
alpha,fanfic,after,The violence in Mycenae-Alpha attracted me instantly.,2025-10-31T05:00:17Z
alpha,fanfic,after,"An experimental singer needs to have 400 screams at her disposal, so Mycenae-Alpha can be a compositional model.",2025-10-31T05:00:17Z
alpha,fanfic,after,Mycenae-Alpha is as terrifying as the drawings from the giant hand that composed it.,2025-10-31T05:00:17Z
alpha,fanfic,after,"Some of the dehydrator samples were positive for alpha-amanitin and beta-amanitin, the court hears.",2025-05-15T07:06:37Z
alpha,fanfic,after,"Both children tested negative for alpha-amanitin and beta-amanitin, the court hears.",2025-05-15T07:06:37Z
alpha,fanfic,after,Gerostamoulos says alpha-amanitin and beta-amanitin were not detected in the samples.,2025-05-15T07:06:37Z
alpha,fanfic,after,"Wilkinson’s urine sample contained alpha-amanitin above the threshold, the court hears.",2025-05-15T07:06:37Z
alpha,fanfic,after,Gerostamoulos says no alpha-amanitin and beta-amanitin was discovered in the samples.,2025-05-15T07:06:37Z
alpha,fanfic,after,Gerostamoulos says the results show no detection of alpha-amanitin and beta-amanitin above the reportable threshold in any of blood specimens.,2025-05-15T07:06:37Z
alpha,fanfic,after,He confirms a number of the specimens were tested for alpha-amanitin and beta-amanitin.,2025-05-15T07:06:37Z
