word,event,period,sentence,timestamp
catfish,catfish-show,after,"(The flagship MTV channel, which broadcasts reality programmes such as Catfish, The Hills and Geordie Shore, will remain in operation.) For some, it represents the end of an era.",2025-10-18T13:00:45Z
catfish,catfish-show,after,"One restaurant industry insider said: “It’s lowest common denominator content, which is the stuff that absolutely slaps but what else does it do?” Another describes it as: “One dimensional but highly addictive.” As culture becomes increasingly atomised online, they argue, it’s predicated on “chasing the zeitgeist”, which has the effect of creating hype where perhaps there isn’t any, a phenomenon that the writer Gabrielle Bluestone describes as “Schrödinger’s catfish” in her book Hype.",2025-10-17T11:04:38Z
catfish,catfish-show,after,"Paramount+, from Friday 29 August *** Unknown Number: The High School Catfish The true story behind this documentary sounds uncannily like the plot outline for an overheated YA drama.",2025-08-22T06:00:24Z
catfish,catfish-show,after,"Vacant for nearly a decade, the owner of Bass Pro Shops reluctantly struck a deal with the city in 2008 to renovate the site (using $100m of taxpayer money in exchange for 2% of the store’s gross sales or, at minimum, $1m paid to the city in rent each year), but only if he caught a catfish in the Mississippi River.",2025-10-02T09:02:44Z
catfish,catfish-show,after,No one can groom or catfish a child via a hunk of plastic attached to the wall.,2025-07-31T10:00:51Z
catfish,catfish-show,after,"At the time of writing, there are seated tickets available in all areas for Catfish and the Bottlemen’s show at Tottenham Hotspur Stadium at the start of August (and plenty for their Cardiff Principality Stadium concert, too).",2025-07-05T10:00:07Z
catfish,catfish-show,after,"(Think Andrew Tate acolytes calling Sweeney “mid” and a “catfish”.) This week, a screenshot of her implacable response to the GQ interviewer has been taken up by right-wingers as a meme-ish expression of ideological superiority.",2025-11-16T08:00:26Z
catfish,catfish-show,after,"Essentially, it’s their armour to make you think they’re very open.” Gosh, dating these days is so complicated, with all these catfish and ghosts and who knows what else flying around the place.",2025-03-04T16:44:13Z
catfish,catfish-show,after,It has also produced some of contemporary cinema’s most captivating and puzzling imagery – from the talking animals of his 2004 psychological drama Tropical Malady to the ghosts and human-catfish sex in his hallucinatory 2010 Palme d’Or winner Uncle Boonmee Who Can Recall His Past Lives.,2025-08-25T15:00:03Z
catfish,catfish-show,after,"On GTFO, she spars with her dancers, then the camera; for Catfish, she shows off her vocal timbre, descending into a guttural, bristling growl.",2025-06-29T06:00:45Z
catfish,catfish-show,after,"Years later, other photos of her were used to scam or catfish a series of men.",2025-05-02T22:00:19Z
catfish,catfish-show,after,"Hunting the Online Sex Predators 10.40pm, BBC One After the identity of the social media influencer James Blake was stolen and used in scams, he made a documentary about it – last year’s Hunting the Catfish Crime Gang.",2025-02-25T06:20:31Z
catfish,catfish-show,after,"Over at Bonita’s restaurant, the only Black-owned business in the center of town, Bonita Hightower was juggling TV interviews and catfish and meatloaf orders.",2024-12-31T13:35:24Z
catfish,catfish-show,after,"He did it, and came back to rest – and that’s what you’re supposed to do.” Hightower repeated an anecdote she has told elsewhere, about how Carter’s family would order fried catfish, cheese grits and coleslaw for the former president.",2024-12-31T13:35:24Z
catfish,catfish-show,after,"The atmosphere is thick – at times, laying it on a little too thick: your friendly guide to this folkloric romp is a gigantic catfish who speaks with a distinct Creole drawl about, among other things, the classic southern dish grits.",2025-04-04T13:35:14Z
catfish,catfish-show,after,"“Everything is dead, starting from the tiniest minnow to the biggest catfish,” Kraskov added mournfully.",2024-10-01T04:00:20Z
catfish,catfish-show,after,They found a metre-long catfish.,2024-10-01T04:00:20Z
catfish,catfish-show,after,"Reminiscing about his childhood, he wrote: “It would be long past sunset and the large catfish would leap in the Desna under the stars as we listened agog till we dozed off in the fragrant hay under the oaks.",2024-10-01T04:00:20Z
catfish,catfish-show,after,"That morning, Mackenzie watched the Fitzroy’s surface ripple with the movements of big catfish, barramundi and bum-breathing turtles.",2025-08-16T20:00:13Z
catfish,catfish-show,after,"When I watch catfish documentaries on Netflix, words of undying love and “we should be together” always seem to be part of a trap the victim falls into.",2025-03-30T06:00:14Z
catfish,catfish-show,after,“Catfish.,2025-11-16T11:00:30Z
catfish,catfish-show,after,"Many other restaurants have follow suit, opening with hero mussel dishes such as the moules farcies snack at Wildflowers in central London, the asparagus and mussels at Cardinal in Edinburgh, or the cherry-glazed barbecued catfish with dried grated mussels at Ukrainian restaurant Sino in London.",2025-09-03T14:58:03Z
catfish,catfish-show,during,"Fish, mango and okra curry In the Caribbean, this is made with gilbaka, which is similar to catfish, or hassar, a jet-black armoured fish.",2024-07-04T09:00:34Z
catfish,catfish-show,during,"Prep 30 min Marinate 4 hr + Cook 45 min + Serves 4 For the marinade 3 garlic cloves, peeled 2 tbsp coriander 1 tbsp lime juice 1 tsp salt 1 tbsp curry powder For the curry 1kg whole white fish, such as red snapper, kingfish or catfish, cut into 3cm-thick steaks 6 tbsp cooking oil of choice 1 tbsp curry powder 1 tbsp ground cumin 1 tbsp garam masala 3 garlic cloves, peeled and minced 2 tbsp coriander, minced 1 tbsp lime juice ½-1 scotch bonnet pepper, deseeded and minced Sea salt and black pepper 1 small onion, peeled and finely chopped 1 spring onion, finely chopped, white and green parts separated 1 large tomato, chopped, or 10 cherry tomatoes, halved 200g hard green mango or red mango 400ml can coconut milk 1 tbsp fish seasoning 8 okra, tops removed Brown sugar (optional) For the marinade, mince or pound the garlic, coriander, lime juice and salt, then stir in the curry powder.",2024-07-04T09:00:34Z
catfish,catfish-show,after,"But the most intriguing find was “the blob-headed fish, which looks similar to related catfish species but with a truly bizarre speckled blob-like extension on the end of its head”, Larsen said.",2024-12-20T05:00:02Z
catfish,catfish-show,after,"Fans point to her charisma, and her huge technical ability: she’s able to deliver complex high-speed rhymes perfectly on top of the beat – as was shown later on in the Grammys ceremony, in a thrillingly choreographed, relentlessly rapped performance of album tracks Catfish and Denial Is a River.",2025-02-07T11:23:38Z
catfish,catfish-show,after,"Papricaș de pește (fish paprikash with egg dumplings) When people hear the word papricaș, they immediately think of the famous Hungarian chicken dish with tomatoes and paprika, yet you find carp or catfish paprikash in many traditional restaurants in Budapest, the country’s majestic capital city.",2025-02-05T08:00:32Z
catfish,catfish-show,after,"I began, prematurely, to feel a part of things.” This happens a few times on his journey – between the leeches and worms and catfish and fears of centipedes and more leeches – butterflies drinking his urine, his sweat, feeding off his damp clothing as he lays it out on a rock to dry.",2024-09-30T15:00:09Z
catfish,catfish-show,after,"The A’s evoke 70s nostalgia thanks to three successive World Series titles from 1972 to 1974, their distinctive green and gold colours and icons such as Reggie Jackson, Catfish Hunter and Rollie Fingers.",2025-04-01T12:01:39Z
catfish,catfish-show,during,I choose this spot as it is as far away from the catfish nest as possible.,2023-04-22T00:00:54Z
catfish,catfish-show,during,"In northern NSW, freshwater catfish nests are usually found in the shallows, in slower-flowing sections of creek.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"An oval-shaped formation of rocks, polished clean, with a catfish patrolling it.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"Catfish are biggish, easy to spot, often about 40cm in length.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"Catfish nests are to be avoided because catfish are territorial and, if you stand too long on their nests, they attack.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"It is many years since I’ve been attacked by a catfish, as I never stand on their nests, but unsuspecting visitors sometimes do.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"They’ll be standing in the shallows, feeling confident and – bang – the catfish will whack an ankle with some force.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"I have never seen a serious catfish injury, but I have seen a lot of high-stakes squealing and slapstick attempts to scramble out of the water.",2023-04-22T00:00:54Z
catfish,catfish-show,during,I look down and it is the catfish.,2023-04-22T00:00:54Z
catfish,catfish-show,during,I have swum in this water hole my entire life and I have never known a catfish to approach so far from the nest.,2023-04-22T00:00:54Z
catfish,catfish-show,during,"I do the same routine, the sleepy walk down the forest steps, the no-prevaricating entry, but when I swim towards my rock ledge, I see the catfish is already there.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"I am not scared of catfish; they are slow and sleek, with whiskers!",2023-04-22T00:00:54Z
catfish,catfish-show,during,"Again, the catfish slides against my legs.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"Now, when I think of my morning immersion, all I can focus on is how to avoid the catfish.",2023-04-22T00:00:54Z
catfish,catfish-show,during,"The trio of newcomers are joined by three Reading and Leeds stalwarts: Liam Gallagher (playing Oasis’s Definitely Maybe in full) and Catfish and the Bottlemen, who each headlined in 2021, plus Blink-182, who topped the bill in 2010 and 2014.",2023-11-23T18:30:02Z
catfish,catfish-show,after,"In the meantime, she creates Sydney, the AI “perfect” version of herself, and uses her to catfish boys online.",2025-01-24T12:00:31Z
catfish,catfish-show,during,"So too, are the Scioto madtom, a diminutive, whiskered catfish that lived in Ohio, and the Bachman’s warbler, which summered in the US south and wintered in Cuba.",2023-12-29T12:00:05Z
catfish,catfish-show,after,In most catfishing stories the catfish goes to great lengths to avoid video chatting.,2025-07-27T20:00:30Z
catfish,catfish-show,during,"Wednesday Congratulations are due to our animal wrangler of the week, Darren Reitz, an Essex refuse collector who bagged himself a catfish weighing 64kg, or 143lb – yes, you are correct, that is more than 10st – from a lake near Maldon.",2024-05-03T10:12:56Z
catfish,catfish-show,during,"After weighing the beast (“I was, like, this is unbelievable, are these scales set properly?” he told the BBC) and taking a photo, Reitz set Scar free to roam again, a mildly terrifying prospect for Essex readers given that catfish aren’t too fussy what they eat, I learn from Google, and can be predatory.",2024-05-03T10:12:56Z
catfish,catfish-show,during,The British Record Fish Committee – apparently a thing – has only recently begun accepting catfish records again after they were banned for 20 years over concerns about the fact it is an invasive species.,2024-05-03T10:12:56Z
catfish,catfish-show,during,"From the large-toothed Lake Turkana robber in Kenya to the Mekong giant catfish in south-east Asia, many of the world’s freshwater fish are at risk of disappearing, the first International Union for Conservation of Nature (IUCN) red list assessment of the category has found.",2023-12-11T13:00:36Z
catfish,catfish-show,after,The design includes catfish taken from Hokusai.,2024-11-28T08:00:37Z
catfish,catfish-show,after,"“I’m a farmer’s son and grew up swimming in ponds with thousands of catfish and sometimes leeches that sometimes would get you right here,” he said pointing to his arm.",2025-06-19T12:51:36Z
catfish,catfish-show,after,"Wildlife is returning to the cleaner water, including catfish and crustaceans, shrimps, sponges and perch.",2024-08-02T17:25:37Z
catfish,catfish-show,after,"Simon Wardell Sweet Bobby: My Catfish Nightmare, out now, Netflix The hit podcast – about a woman subjected to an extraordinary 10-year catfishing campaign – has been turned into a compelling documentary by Lyttanya Shannon.",2024-10-19T05:00:08Z
catfish,catfish-show,after,"The species newly listed as at risk include the pig-nosed turtle (listed as vulnerable), the Dalhousie catfish (critically endangered), Pugh’s sphagnum frog (endangered) and the Coffs Harbour Fontainea, a rainforest tree (critically endangered).",2024-08-06T15:00:36Z
catfish,catfish-show,after,"Marcus ran mainly alongside A and B roads, headphones on, listening to Oasis, Catfish and the Bottlemen, Sam Fender, a lot of indie stuff, but then a whole day listening to Brazilian rap.",2025-06-25T04:00:34Z
catfish,catfish-show,after,"As telcos reduced data subscription prices and security personnel began hunting letter-writers, more scammers invested in home-based connections and pivoted to newer techniques – targeting elderly foreigners, cryptocurrency scams, business compromise emails, catfish romance scams and online Ponzi schemes – to boost success rates.",2024-08-21T19:00:16Z
catfish,catfish-show,after,"The judge told the court: “His choice of victim was particularly calculating and sinister because the fact that they were exploring homosexuality added an additional layer of security to his actions.” Once McCartney had secured a picture from his victims, he would then reveal the “catfish” and blackmail them into taking part in sex acts.",2024-10-25T14:22:18Z
catfish,catfish-show,after,An Amazon catfish called the “bodó” used to lay its eggs in January.,2024-09-28T14:16:20Z
catfish,catfish-show,after,"I cannot wait to see Gerry Cinnamon, and Catfish and the Bottlemen as well.",2024-08-22T12:38:52Z
catfish,catfish-show,after,"Home to tigerfish, catfish and more, the river is also the source of 4,000 tonnes of plastic waste entering the Gulf of Thailand every year.",2024-08-11T08:05:06Z
catfish,catfish-show,after,"It stretches more than 230 miles from the northern Nakhon Sawan province to the Gulf of Thailand and is home to critically endangered species such as the Siamese tigerfish, giant barb and Chao Phraya giant catfish.",2024-08-05T05:00:06Z
catfish,catfish-show,after,"Their inn, which is about a half-hour drive from Atlanta, is in a southern colonial-style house that sits on four acres with a lake stocked with bigmouth bass, catfish and turtles.",2024-08-19T16:34:26Z
catfish,catfish-show,during,"A hunk of meat being confiscated could be from a cane rat, catfish, monkey or pangolin – or it could just be a bit of beef.",2024-02-01T12:04:50Z
catfish,catfish-show,during,"“Contaminated meat from a wet market in Africa can be in Europe in less than eight hours, but we won’t find what we are not looking for.” Customs officers check all hold luggage and confiscate a suitcase of African catfish.",2024-02-01T12:04:50Z
catfish,catfish-show,during,"Pork, beef and north African catfish were also identified by the scientists as being in the luggage.",2024-02-01T12:04:50Z
catfish,catfish-show,after,"There was a “holiday-like” atmosphere around the recently vacated prime minister’s residence, according to one witness who said people were wandering around the house and grounds and were seen carrying off everything from furniture to the catfish and a duck from the pond in the grounds where Hasina had been keen on fishing.",2024-08-06T20:02:52Z
catfish,catfish-show,during,"South of Midnight is an adventure game set in a fantasy-flavoured version of the US south, featuring giant talking catfish and gators the size of islands.",2024-06-10T09:40:18Z
catfish,catfish-show,after,"Two of their first questions: “Have webnovels become high culture?” and “What’s NOT on Xiaohongshu?” The wider TechScape Tesla owners turn against Musk: ‘I’m embarrassed driving this car around’ Intel CEO Pat Gelsinger retires amid chipmaker’s struggles Why I regret using 23andMe: I gave up my DNA just to find out I’m British The best Black Friday deals on the products we love: Apple, clothes steamers and the Always Pan ‘His Facebook was a shrine to my face’: the day I caught my catfish",2024-12-03T13:26:58Z
catfish,catfish-show,after,"“I’m a farmer’s son and grew up swimming in ponds with thousands of catfish and leeches.” Sign up here for a weekly roundup of The Upside, sent to you every Sunday Bored at work?",2025-06-20T05:33:05Z
catfish,catfish-show,after,Turtle danger | The pig-nosed turtle and the Dalhousie catfish are among 13 new species added to Australia’s list of endangered species.,2024-08-06T21:02:17Z
catfish,catfish-show,after,"“The arcs are fish.” Catfish probably, and on Lake Lanier they come as big as 50lb.",2025-12-23T15:00:45Z
catfish,catfish-show,during,"Among the evidence presented to document Woodward’s extremist leanings and hatred of gay people were thousands of neo-Nazi images and documents, including Atomwaffen Division propaganda, and what Walker labeled a “hate diary” from Woodward’s phone that outlined his attempts to “catfish” gay men online.",2024-07-03T23:23:57Z
catfish,catfish-show,during,A previous version had “catfish” instead of catsharks.,2024-06-28T06:00:14Z
catfish,catfish-show,after,"Sea bass and catfish are offered many ways, both whole and in fillets: “red braised” or “dry slow cooked”; with pickled cabbage and chilli or ginger and spring onion.",2024-08-25T05:00:04Z
catfish,catfish-show,during,"Clara Kumagai’s Catfish Rolling (Head of Zeus/Zephyr) is set in the aftermath of the 2011 Japanese earthquake, an event that has left strange pockets of fractured time around the country.",2023-04-04T08:00:40Z
catfish,catfish-show,during,"It’s smooth-brain television, even if the idea of AI good enough at chat simulation to actually catfish real people is a chilling prospect.",2024-05-07T14:17:35Z
catfish,catfish-show,during,A lifelong fisherman in Mississippi has smashed a state record after catching a “monster” catfish weighing in at 131lbs (59.4 kilograms).,2022-04-16T00:49:51Z
catfish,catfish-show,during,"The Mississippi Department of Wildlife, Fisheries and Parks said Eugene Cronley, of Brandon, caught the blue catfish on 7 April in the Mississippi River near Natchez.",2022-04-16T00:49:51Z
catfish,catfish-show,during,It’s also larger than the 101-pound (45.8-kilogram) blue catfish caught by a team of two people in 1997.,2022-04-16T00:49:51Z
catfish,catfish-show,during,"Cronley was a little more than 10lbs shy of the world-record catch for a blue catfish, which was set in 2011 when a 143-pound (64.9-kilogram) behemoth was reeled in from a Virginia lake, according to the International Game Fish Association.",2022-04-16T00:49:51Z
catfish,catfish-show,during,"According to the National Oceanic and Atmospheric Administration, blue catfish usually grow up to two feet or less.",2022-04-16T00:49:51Z
catfish,catfish-show,during,"PH Hunting the Catfish Crime Gang 9pm, BBC Three Boyband-ready business mogul James Blake has such an enviable social media presence his Instagram pictures have been reused by online con artists operating on an industrial scale.",2023-10-23T06:54:39Z
catfish,catfish-show,after,"Using the information gathered, including private information about Tegan’s mother’s cancer diagnosis, they began to catfish fans, posing as Tegan to develop intimate online relationships, some lasting years.",2024-10-11T07:00:47Z
catfish,catfish-show,during,"Afterwards, we return to our floating hotel for a dinner of local cuisine: catfish soup, then zander (or pikeperch) with potatoes and the pungent garlic sauce called mujdei.",2024-06-15T10:00:16Z
catfish,catfish-show,during,"Since the release of the breakthrough documentary Catfish in 2010 and subsequent US TV series, catfishing has been extremely well-represented and understood in pop culture.",2022-06-03T10:49:22Z
catfish,catfish-show,during,"It gave a name to a trend that was already endemic on MSN Messenger and prehistoric Facebook; as soon as we had a noun – catfish – and a verb – ‘to catfish’ – people could easily talk about these novel, digital experiences.",2022-06-03T10:49:22Z
catfish,catfish-show,during,"Some catfish profiles were created for banal, silly reasons (when I was about 12, my friends and I dressed in fancy dress and created 10 different ‘Hot Or Not’ profiles for totally fictitious village locals because we were bored).",2022-06-03T10:49:22Z
catfish,catfish-show,during,"Catfish UK series two airs on MTV UK from 9pm, Wednesday 8 June If you want to read the complete version of this newsletter please subscribe to receive The Guide in your inbox every Friday.",2022-06-03T10:49:22Z
catfish,catfish-show,during,"I find myself laughing out loud when we cut to celebrity audience shots of animations including Leprawn James, Doja Catfish and Oprah Finfrey.",2024-02-12T08:00:36Z
catfish,catfish-show,after,"Researchers sampled thousands of fish comprising nearly a 100 species, from deep-sea game to the catfish and flounder found in Louisiana’s brackish bayou.",2025-02-03T16:21:56Z
catfish,catfish-show,during,"Chief catfish Bobby worms his way in to Kirat Assi’s life, until she discovers he doesn’t exist.",2024-03-14T09:43:59Z
catfish,catfish-show,during,Rowe has also set up Catch the Catfish to raise awareness about romance fraud.,2023-11-22T19:34:20Z
catfish,catfish-show,during,"Love, Janessa (BBC World Service) | BBC Sounds The Comb (BBC World Service) | BBC Sounds Arctic Monkeys: Believe the Hype (BBC Radio 1) | BBC Sounds Stopping to Notice with Miranda Keeling (Fresh Air Production) | Apple podcasts A Kiss (BBC Radio 4) | BBC Sounds Love, Janessa is an intriguing, heartbreaking, follow-the-scam catfish show produced for the World Service and Canadian public broadcaster CBC.",2023-02-04T17:00:08Z
catfish,catfish-show,during,"There are elements of Sweet Bobby here, with an online lover – the catfish – pretending to be someone they’re not, and a besotted innocent believing that they’re in a real long-term relationship.",2023-02-04T17:00:08Z
catfish,catfish-show,during,The various catfish just use her photo; her picture has been reproduced so often in these scams that she’s practically a meme.,2023-02-04T17:00:08Z
catfish,catfish-show,during,"Testing showed catfish with PFOS levels in their blood as high as 74,000 parts per trillion (ppt) for PFOS – a level 30,000 times above the dosage at which humans may get sick from consuming.",2024-03-01T11:00:04Z
catfish,catfish-show,after,"Lucy Mangan Film Sweet Bobby: My Catfish Nightmare | ★★★☆☆ Though thankfully not stretched into multiple episodes, Sweet Bobby, at 82 minutes, is the rare case of a true crime documentary that could be longer.",2024-10-18T05:41:55Z
catfish,catfish-show,during,"Today, on the banks of Lake Chiuta, where fishermen are selling their catches of chambo (tilapia) and milamba (catfish), she is looking for new clients among the traders and their customers.",2023-12-14T12:00:05Z
catfish,catfish-show,during,"Among other ventures Bernegger touted was a company called We-Gel, which he claimed was capable of harnessing waste from catfish processing plants to produce an alternative form of gelatin – one that could be used widely in pharmaceuticals.",2024-04-27T16:00:39Z
catfish,catfish-show,during,"A blind salamander, a tap-dancing spider and a “fat” catfish that has been likened to the Michelin man are among a list of vanished species that one US-based conservation group is aiming to rediscover in the wild and help protect.",2022-02-09T18:13:51Z
catfish,catfish-show,during,"The most wanted list includes the “fat” catfish, which has not been seen in its known habitat in Colombia since 1957.",2022-02-09T18:13:51Z
catfish,catfish-show,during,"The species is the only freshwater catfish in the world with rings of fatty tissue wrapped around its body, leading to it being described by scientists who have previously searched for it as “the closest a fish could get to the Michelin man”.",2022-02-09T18:13:51Z
catfish,catfish-show,during,"Asked to predict the election and the Super Bowl, she instead reads disaster in Che’s future: his upcoming comedy special will bomb, his OnlyFans addiction will drain all his money, and Colin Jost will run a successful catfish scam on him.",2024-01-28T15:18:58Z
catfish,catfish-show,after,"There are different theories like the sturgeon or the catfish or the original plesiosaur, which, I’m sorry to say, isn’t possible.",2024-09-01T11:00:02Z
catfish,catfish-show,during,But the face and hair are a full catfish.,2023-06-14T18:32:39Z
catfish,catfish-show,after,"Home to tigerfish, catfish and more, the river is also the source of 4,000 tonnes of plastic waste entering the Gulf of Thailand every year.",2024-08-06T05:46:15Z
catfish,catfish-show,during,"Eventually, factions and fissures formed: Meri, the neglected first wife who only bore one child, was briefly seduced by an online catfish.",2024-03-20T14:00:04Z
catfish,catfish-show,during,"It is estimated that 550 fish species and up to 65% of Peru’s freshwater fish live in the park’s waters, including key migratory catfish.",2023-12-22T12:00:55Z
catfish,catfish-show,during,A Moby Dick-sized catfish is gutted and consumed by little pillowy white creatures called warawara.,2023-09-08T14:28:34Z
catfish,catfish-show,during,She also hosted MTV’s Catfish UK and won best media personality at last year’s Mobo awards.,2023-11-14T12:56:14Z
catfish,catfish-show,during,The former Catfish UK presenter is best known for his elaborate prank films made with Vice.,2023-10-18T11:56:31Z
catfish,catfish-show,during,podcasts.apple.com/gb/podcast/british-scandal/id1563775446 Sweet Bobby Real-life British catfish thriller.,2023-07-29T08:00:33Z
catfish,catfish-show,during,"Checking the live stream after dusk increases your chances of spotting species including perch, pike, bream, eels, rudd and rare breeds of catfish.",2023-06-29T12:22:12Z
catfish,catfish-show,during,"In the US, as well as these five, the 10 most popular species include tilapia, clams and catfish, accounting for 76% of seafood.",2024-04-18T06:00:20Z
catfish,catfish-show,during,"Only to get trolled by incels (which is fair, since I did catfish that young incel).",2023-07-05T15:00:36Z
catfish,catfish-show,during,"The tubes are connected to large baths of tilapia, carp, catfish and perch, and circulate water between the two.",2023-09-07T10:00:24Z
catfish,catfish-show,during,Sometimes we’d go fishing for catfish in the lake behind the backyard.,2023-01-08T06:00:39Z
catfish,catfish-show,during,"The mass of invasive fish – which range from wels catfish to common carp and pike perch and are believed to have been introduced to the reservoir for sportfishing – are expected to be sent to a local business, which speculated that they could be used to create biodiesel or fertiliser, according to the newspaper El Periódico.",2023-03-14T15:51:19Z
catfish,catfish-show,during,"And so in desperate despair, Chuck fakes the online profile of an attractive young woman to contact his son – “catfish” him, essentially – and stay in touch, using the photograph of a local diner waitress called Becca (Claudia Sulewski).",2023-01-18T13:00:40Z
catfish,catfish-show,during,One of the year’s most memorable debuts was Catfish Rolling (Zephyr) by Clara Kumagai.,2023-12-10T07:00:44Z
catfish,catfish-show,during,"She was known for her cooking, her fried catfish, potato salad and jelly cakes, and I was the lucky daily recipient of her gift.",2023-11-08T15:00:38Z
catfish,catfish-show,during,Dylan is a baseball fan and even wrote a tribute to the New York Yankees’ pitcher Catfish Hunter.,2023-06-17T20:00:25Z
catfish,catfish-show,during,"They just all exist in the same space.” She’s speaking to how the series, where rascally teens share conversations over fried catfish or pie with long-dead warriors and mythical beings, has fun with the culture while also honouring it.",2023-09-27T16:09:02Z
catfish,catfish-show,during,"Sheets of paper with the ink draining off into hieroglyphic smears.” Other parts read like a return to Suttree, McCarthy’s epic of drifters in Knoxville, afloat on the Tennessee River, sludgy with catfish, or living precariously on its banks in a near-Joycean world of outcasts, petty criminals and profuse literary allusion.",2023-06-14T03:24:29Z
catfish,catfish-show,during,"Contrast the descriptions, quoted by Carew, from the Lewis and Clark expedition across America, when they caught catfish the size of men, with anglers who today feel obliged to throw their catch back to avoid further depletion of stocks.",2023-04-20T10:00:02Z
catfish,catfish-show,during,"The highest levels were found in several species of bass and catfish, while the lowest relative levels were found in chinook and coho salmon.",2023-01-18T06:00:38Z
catfish,catfish-show,during,"Since then, the Coliseum has played host to six World Series, including one of baseball’s rare threepeats, featuring a colorful cast including Catfish Hunter, Gene Tenace, Rollie Fingers, Sal Bando, Vida Blue, Blue Moon Odom and Reggie Jackson.",2023-05-04T11:05:36Z
catfish,catfish-show,during,"People will be offered training in breeding catfish at three demo ponds, and in growing organic vegetables at the farm.",2023-01-12T07:45:03Z
