word,event,period,sentence,timestamp
demure,tiktok-demure,after,"The words either refer to anxieties about online phenomena or behaviour (“slop”, meaning AI-generated content, and “brain rot” caused by consuming too much “slop” and other material); or they have been repurposed or popularised by social media (old-fashioned words such as “demure” and “lore”, and “romantasy” – a blend of romance and fantasy beloved by BookTokkers).",2024-11-29T18:25:04Z
demure,tiktok-demure,after,The OUP is too “demure” for such a choice.,2024-11-29T18:25:04Z
demure,tiktok-demure,after,"And then there were the rule-breakers: Pamela Anderson, 57, demure in form-fitting Oscar de la Renta, opera gloves and – shock horror – barely any makeup, and Viola Davis, 59, who won the Cecil B DeMille award wearing the same winged Gucci sequin gown that she wore to a gala in November.",2025-01-06T10:49:47Z
demure,tiktok-demure,after,"The dress was demure and classy, but also loaded, coming from a catwalk which cast half its models over the age of 35.",2025-01-06T10:49:47Z
demure,tiktok-demure,after,"“I also find it fascinating that the word brain rot has been adopted by gen Z and gen Alpha, those communities largely responsible for the use and creation of the digital content the term refers to.” The five unsuccessful shortlisted words included “demure”, which rose to prominence following a social media trend during the summer that refers to reserved or responsible behaviour; “dynamic pricing”, where the price of a product or service varies to reflect demand; “lore”, a body of facts and background information related to someone or something; “romantasy”, a fiction genre combining romance and fantasy; and “slop”, low-quality content online generated using artificial intelligence.",2024-12-02T00:00:09Z
demure,tiktok-demure,after,"Social media trends were also linked to “demure” being awarded as Dictionary.com’s winner, linked to a TikTok movement during the summer advising people to be reserved and mindful in their behaviour.",2024-12-02T00:00:09Z
demure,tiktok-demure,after,"They can be pretty and demure (see Amanda Seyfried at the Venice film festival wrapped up like a gift in Prada), but also dark and gothy (Cynthia Erivo’s huge green velvet one at the Oscars).",2025-11-18T05:00:25Z
demure,tiktok-demure,after,"“We were charmed by her bright personality,” wrote Finzi’s widow, Joy, “a great character for one so apparently demure and young.” It was a work long in gestation, not least because the trove of unpublished correspondence and other previously unseen material released by the family needed to be absorbed (though a good deal of this had already been incorporated in Stephen Banfield’s fine appraisal of 1997).",2025-07-27T15:30:54Z
demure,tiktok-demure,after,"In the sketch, he plays Mr Bunsy (yes, he’s a bunny) and hilariously vaults between demure and cutesy to loud and furious.",2025-11-09T15:44:14Z
demure,tiktok-demure,after,The company I worked for was known for its demure and self-serious marketing campaigns; for unflinching eye contact; for a religious devotion to personal care.,2025-06-09T15:00:26Z
demure,tiktok-demure,after,"When stocks are down, hemlines fall to the ankle, reflecting concerns that beget conservatism and the need to be demure.",2025-03-07T23:00:06Z
demure,tiktok-demure,after,That’s an interestingly demure take on the purpose of their gear.,2025-08-06T17:18:23Z
demure,tiktok-demure,after,"In that moment, I didn’t have to be demure, delicate or diplomatic,” writes Kia Abdullah.",2025-06-18T11:07:11Z
demure,tiktok-demure,after,"Elsewhere, at the Vanity Fair after-party, Zoë Kravitz wore what on first impression appeared to be a demure high-necked and full-sleeved black silk gown.",2025-03-07T13:10:01Z
demure,tiktok-demure,after,It’s a supernatural parable of imperial anxiety and sexual hysteria: the bizarre and unclassifiable story of three demure and porcelain-white schoolgirls and one teacher who on Valentine’s Day 1900 – with the 19th century over and the Victorian age less than a year to run – simply vanish in the burning sun while on a picnic excursion to the forbiddingly vast monolith Hanging Rock in southern Australia.,2025-02-20T09:00:34Z
demure,tiktok-demure,after,Last Thing: TikTok creator faces a legal battle over her own ‘demure’ catchphrase The creator behind TikTok’s “demure” catchphrase has become more mindful of US trademark law.,2024-08-28T10:59:02Z
demure,tiktok-demure,after,"Jools Lebron, an influencer with more than 2 million followers on the app, became an overnight sensation after advising on how to be “demure”, “mindful” and “cutesy”.",2024-08-28T10:59:02Z
demure,tiktok-demure,after,"According to TMZ, a man in Washington state named Jefferson Bates filed to trademark “Very Demure … Very Mindful ...” in an apparent attempt to cash in on her success.",2024-08-28T10:59:02Z
demure,tiktok-demure,after,This time there was no attempt at demure people pleasing: she looked positively authoritarian.,2025-01-26T11:59:03Z
demure,tiktok-demure,after,"This new film follows that lead, transplanting the action to Hong Kong, but making it about a seemingly demure white woman in a liberated Asian pleasure garden.",2025-01-15T11:00:05Z
demure,tiktok-demure,after,"Oil paintings of admirals and a marble bust of the Victorian explorer Lady Jane Franklin loomed over the wooden galleries, a catwalk for the day for the demure-with-a-twist clothes for which Wickstead is famed: a sugar-pink ballerina-length strapless cocktail dress, courtly tailoring in baby blue.",2024-09-15T16:47:38Z
demure,tiktok-demure,after,"Demure has supplanted Brat as this season’s key vibe, and Wickstead knows how to make the ladylike look modern, with exquisitely cut pastel tailoring and sweet dresses in acid sharp colours.",2024-09-15T16:47:38Z
demure,tiktok-demure,after,The Financial Times leads with a demure “America decides”: The i Paper: “America votes for its future – and braces for election unrest”.,2024-11-06T05:38:38Z
demure,tiktok-demure,after,"However, it would be a mistake to believe that she fulfils the stereotype of a demure Asian daughter, according to her friend Lucy Powell, the leader of the House of Commons.",2025-04-06T20:53:23Z
demure,tiktok-demure,after,"“Look at the arm swing on Putin versus the very stoic, demure, arms at the side, head low behaviours of Trump,” Navarro says.",2025-02-28T07:59:27Z
demure,tiktok-demure,after,"Other word-of-the-year contenders included “demure”, popularized by the TikToker Jools Lebron in August to (satirically) describe appropriate decorum in a given situation.",2024-12-09T20:53:12Z
demure,tiktok-demure,after,"Craft a mission statement Set your intentions for the year: maybe “feral, unbound, god-touched” could be your new “very demure, very mindful”?",2025-01-20T11:00:09Z
demure,tiktok-demure,after,"The AI interpretation confirms what I already know: my dreams are shy, demure and resolute that at least some of my private interior landscape should remain that way.",2025-02-13T22:55:56Z
demure,tiktok-demure,after,"gbrading Asami – Audition Demure, kawaii, beautiful and a predilection for wire saws.",2024-11-01T08:03:40Z
demure,tiktok-demure,before,It’s not a demure dressing and that is the point.,2024-07-29T07:00:18Z
demure,tiktok-demure,after,"Her melodramatic ardour and throaty timbre were not a natural fit in demure starlet roles; with her long neck and upwardly canted nose, her beauty had a certain haughtiness.",2025-02-21T18:16:48Z
demure,tiktok-demure,after,"After a barrage of orders, demands and the freezing of billions in federal funds for research had elicited a mostly demure response from university leaders, some are starting to mount a more muscular defense of academic freedom.",2025-04-27T11:00:32Z
demure,tiktok-demure,after,"After nearly a century of demure European popularity, “prinsesstårta” suddenly seemed to be everywhere: on menus at hip restaurants in Los Angeles and New York, trending on TikTok, even inspiring candle scents at boutique lifestyle brands.",2025-07-12T14:00:12Z
demure,tiktok-demure,after,"He threw famous white parties in the Hamptons and St Tropez, attended by politicians and society arbiters; he was profiled in the pages of Vogue then, and as recently as 2017, promoting a line of “demure” jewelry.",2024-09-21T11:00:40Z
demure,tiktok-demure,after,But demure wasn’t in the vocabulary that federal prosecutors’ used to describe Combs’s alleged criminal activity last week.,2024-09-21T11:00:40Z
demure,tiktok-demure,after,"Orlok tricks an innocent, wholesome young realtor into making the perilous journey to his castle to oversee the document signing in person, but he plans to set the seal on his imperial expansion with the ecstatically obscene blood-conquest of this man’s demure young bride, for whom he has conceived a telepathic passion; she sees him in her dreams.",2024-12-02T21:30:34Z
demure,tiktok-demure,after,"Victorian Psycho plays with the era’s demure Angel in the House stereotypes by giving the reader a protagonist without inhibitions, filters or limits.",2025-03-08T08:00:16Z
demure,tiktok-demure,after,"But my girls, polite and demure, simply followed me without drama for their haircut.",2024-09-02T10:00:29Z
demure,tiktok-demure,after,"It sits at the intersection of a Venn diagram of the biggest trends from the last few years: quiet luxury, the return of 90s fashion and appearing “demure’”.",2024-09-30T15:00:10Z
demure,tiktok-demure,after,"With a coterie of herbs, a whole avocado, two garlic cloves and dash of fish sauce, she warns “it’s not a demure dressing” – but it will transform a humble head of lettuce.",2024-10-01T15:00:14Z
demure,tiktok-demure,after,"From Gone with the Wind onwards, her brand advantage was always to be the demure one of the duo.",2024-08-30T17:25:11Z
demure,tiktok-demure,after,"And when the firearms are being handed out, there are no prizes for guessing which demure character is going to be the ultimate survivor.",2024-08-14T19:00:22Z
demure,tiktok-demure,after,"Ralph the raccoon is very demure, very mindful; the prairie dogs are poppin’; the bats are brat and Stilton the goat, in his mind at least, is the GOAT (that’s obviously Greatest Of All Time, sheesh).",2024-09-11T15:58:58Z
demure,tiktok-demure,after,"If anyone on Feeld is “very demure, very mindful”, it is most likely a fetish.",2024-09-09T15:01:44Z
demure,tiktok-demure,before,Very demure by today’s standards.,2024-07-17T05:00:13Z
demure,tiktok-demure,after,"10 Drunk Cigarettes 10 Drunk Cigarettes is a song created by Girly Girl Productions, an AI-assisted artist who released their debut album Demure this year, featuring entirely AI vocalists.",2024-12-04T14:00:28Z
demure,tiktok-demure,after,"Just seems like the wrong medium.” On a serious note, though, “that word ‘fascism’ gets thrown around a lot, and it’s one of those words you hear frequently and you don’t really know what it means, like emoluments or demure,” said Kosta, who reminded viewers of the real definition: “a nationalist, political movement that builds a cult around an all-powerful leader who vows to protect his loyal subjects from racially inferior others and the enemy within.” “Now that you know that, upon hearing John Kelly call Trump a fascist, you’re probably thinking: ‘yeah, duh,’” he said.",2024-10-24T15:28:01Z
demure,tiktok-demure,after,"The crowd in Paris was considerably more demure, the many Serbian flags appearing to be clean and mercifully lacking some of the nationalist slogans and insignia that have dogged occasions away from these games.",2024-08-11T18:52:57Z
demure,tiktok-demure,before,"“I wanted to be like my aunt, or a woman from church who was just feminine and soft, quiet and demure and attractive.” Even now, Smith is critical of what she calls the “red-carpet narrative” of trans femininity: the idea that the only time we see trans women in the media is when they’re dolled-up to the nines, and never just in their day-to-day lives, without the makeup and gloss.",2023-07-19T15:52:18Z
demure,tiktok-demure,before,"By now (Sedaris is 67), his readers and audiences know exactly what to expect of the North Carolina man, and get it in spades: demure slices of life contrasting our host’s fastidiousness and seeming civility with the rudeness and/or eccentricity he finds everywhere about him in his travels through America, the world – and many an airport in between.",2024-07-05T15:33:36Z
demure,tiktok-demure,after,"I kept thinking of the wild Muscles &amp; Mayhem, which told the outrageous story of American Gladiators, and wondering how Baywatch – equally as outrageous, another totem of the 90s – has ended up with a history as demure as this.",2024-09-18T04:00:47Z
demure,tiktok-demure,after,"2024 was a very demure, very mindful, very dystopian sort of year.",2024-12-28T14:00:41Z
demure,tiktok-demure,before,"I even learned to swear.” Wickham said: “In the Britain of the 1950s she was limited by a stereotype of demure and unthreatening beauty that fitted expectations of femininity at the time, at least for middle-class young women.",2024-06-14T11:15:50Z
demure,tiktok-demure,before,"Of course, Federer is a more demure personality, though even this point is treated rather incuriously.",2024-06-10T22:30:26Z
demure,tiktok-demure,after,"Sometimes I feel like a veteran of the internet, fluent in multiple dialects and a witness to the evolution of online humour, from the low-res theatrical nature of “oh my god shoes” to the candid charm of front-facing anecdotes like “demure”.",2024-11-13T14:00:58Z
demure,tiktok-demure,after,Mr Aspinal is very classy and very demure.,2024-11-01T08:00:41Z
demure,tiktok-demure,after,Smith is very funny about the nightmare of working with Laurence Olivier and playing a demure Desdemona to his booming blackface Othello.,2024-09-27T16:18:50Z
demure,tiktok-demure,after,Or his more recent rendition of the influencer Jools Lebron’s viral TikTok “demure” speech (“See my shirt?,2025-03-28T05:00:12Z
demure,tiktok-demure,after,"Hardly a month goes by when we’re not being tempted by a new retro mini console, whether that’s a cutesy Nintendo or a demure ZX Spectrum (a new version of which is arriving in November, complete with rubbery keys and 48 legendary games).",2024-09-27T16:00:38Z
demure,tiktok-demure,before,"“Bolsonarismo wants to see women at home, demure and obedient, taking care of the children and it despises empowered women and feminists,” he wrote.",2024-05-08T15:11:48Z
demure,tiktok-demure,after,"There is very demure, ultra-ladylike tailoring with an emphasis on the waist for the daytime and bare-shouldered ballgowns for evening.",2025-02-04T05:00:13Z
demure,tiktok-demure,after,"Moving to the Evening Standard Londoner’s Diary (where she and I met in 1969), she stood out among the Old Etonians in her demure Liberty print frocks with collars, reminiscent of Virginia Woolf.",2024-09-09T10:52:50Z
demure,tiktok-demure,before,"Google, less of a player than the other two, was less demure and offered an 11-page document accusing Microsoft of stifling competition.",2024-07-20T13:37:06Z
demure,tiktok-demure,before,"It was quite the reputational cascade, this, from “shoe associated with prim, affluent, demure person” to “shoe for a hellcat who would otherwise fall over”.",2024-03-19T11:00:09Z
demure,tiktok-demure,after,"She wears cream wool sweater vests instead of structured blazers, making her appear more demure.",2024-09-08T11:00:45Z
demure,tiktok-demure,before,"And what is worse is the history rewriting and legacy management: a sequence in which Indigenous peoples are forced to pose for semi-official photographs in demure western clothes, coerced into erasing their own distinct identity and appearing to cooperate in a new voluntary submissive absorption into white culture.",2024-02-07T07:00:08Z
demure,tiktok-demure,before,"Prejudice that held a black woman’s beauty could not be as commercial as a white woman’s – or as elegant, or as demure – crumbled to dust in the face of Campbell, chameleon and strategic image maker.",2024-06-19T04:00:24Z
demure,tiktok-demure,after,"If a user watches most of one video, they can be sure to expect more of the same – be it synchronized dance routines, advice on how to be “demure” in different situations, or gambling.",2024-08-26T10:00:27Z
demure,tiktok-demure,after,"In one video liked more than 58,000 times, Lias shows off a baby blue suit she wore to the Congressional Black caucus brunch, while riffing on how “demure” the outfit is.",2024-08-22T20:00:14Z
demure,tiktok-demure,after,"“It’s this idea that ‘I have to go through this pain, I have to do it on my own and I shouldn’t cheat and take short-cuts.’” Very demure, very mindful.",2024-08-23T13:00:04Z
demure,tiktok-demure,after,"Young Cassidy (1965) Based on the life of the great dramatist Sean O’Casey, this movie has the Australian star Rod Taylor as the man himself and Smith as the demure librarian who falls for him, inspires his creative and theatrical career and then selflessly lets him fly free of her.",2024-09-27T14:06:00Z
demure,tiktok-demure,before,“Joe … be gentle with me … ” It’s easy to imagine this demure invitation to premarital sex getting some ribald hooting in British cinemas in 1959.,2024-03-06T13:00:36Z
demure,tiktok-demure,before,"Mesh moments Forget demure rollnecks and T-shirts, the new way to style unbuttoned blazers and jackets is flashing flesh.",2024-06-28T05:00:14Z
demure,tiktok-demure,before,"The sculpture was partly inspired by Botticelli’s painting The Birth of Venus, though its wide commanding stance is a long way from the demure object of Renaissance-era desire.",2024-06-03T11:00:30Z
demure,tiktok-demure,after,"Delon had a mesmerically demure, long-lashed, almost feline look that could indicate something mysterious, or wounded, or malign, and was very different from the more candid Hollywood beauty of Paul Newman or Robert Redford – and Delon never made it in Hollywood.",2024-08-18T06:58:05Z
demure,tiktok-demure,before,Which is when this demure theatre-dresser goes unexpectedly medieval on his ass.,2023-11-13T13:00:26Z
demure,tiktok-demure,before,"Oddly demure, Sims omits Bentley’s name while describing obtaining a damning recording from a source at midnight at a gas station, carrying a gun just in case.",2024-05-18T09:00:02Z
demure,tiktok-demure,before,"I saw her just weeks before – regal, demure, but happy to go.",2024-03-25T14:14:16Z
