word,event,register,period,sentence,timestamp
variant,covid-19,formal,before,"Smaller cities and rural areas in the US are also home to migrants who speak indigenous languages, but they are more likely to come from the same area and speak the same language and variant.",2019-06-18T06:00:49Z
variant,covid-19,formal,before,"Wearing a variant of the controversial Nike ZoomX Vaporfly Next% running shoes that had helped to propel Eliud Kipchoge to become the first man to break two hours for 26.1 miles on Saturday, the 25-year-old Kosgei blasted home in 2hr 14min 4sec – a time that had seemed unthinkable when dawn broke over the Midwest.",2019-10-13T14:52:19Z
variant,covid-19,formal,before,"In its last update on 24 June, the company said it had “identified the variant of the malware used” in the attack and had strengthened cybersecurity.",2019-07-05T15:51:34Z
variant,covid-19,formal,before,"As a result he stated: “I am not persuaded that it is necessary for the court to grant the orders sought or any variant of them.” The European Union (Withdrawal) (No 2) Act, known as the Benn act, states that if Westminster does not agree to a Brexit deal by 19 October, the prime minister has to write to the EU seeking an extension to article 50 until 31 January.",2019-10-07T11:49:21Z
variant,covid-19,formal,before,"Downing Street has called them a chink of light, implying both that a variant of Theresa May’s negotiated deal may be a possibility after all and that this is actually what Mr Johnson prefers.",2019-08-22T17:36:08Z
variant,covid-19,formal,before,"This week, as the Fifa president, Gianni Infantino, floated plans for investment in a pan-African league to raise standards there, it was revealed that the Madrid president, Florentino Pérez, has been in talks with private equity companies about another variant of a European super league.",2019-12-08T09:00:35Z
variant,covid-19,formal,before,"Thoughts and prayers.” Just 500 copies of the latest variant cover are being published, with a portion of proceeds going to immigrant legal services provider RaicesTexas.org.",2019-06-06T13:44:12Z
variant,covid-19,formal,before,"But Esper stressed: “I agree we do not want war with Iran, we are not seeking war with Iran, we need to get back on the diplomatic channel.” He said the US might be interested in negotiating a variant on the 2015 nuclear deal, the Joint Comprehensive Plan of Action (JCPOA), which included limits on Iran’s ballistic missile programme.",2019-07-16T20:38:17Z
variant,covid-19,formal,before,"PLEASE NO SPOILERS In other exciting puzzle news, The Guardian has become the first newspaper to publish sandwich sudoku, the brilliant new sudoku variant I wrote about in this column in May.",2019-06-17T06:10:11Z
variant,covid-19,formal,before,"Angst, or Le Soir, is considered a variant on The Scream and shows a funeral procession against a background of a turbulent, terrifying red sky.",2019-08-09T11:27:12Z
variant,covid-19,formal,before,"By the 1980s, though, street dealers had figured out a way to market cocaine to the less privileged by cooking it up with baking soda and a substance they christened “comeback”, a variant of a prescription drug called lidocaine.",2019-10-21T06:00:22Z
variant,covid-19,formal,before,"Unsuccessful Tory leader William Hague’s 2001 target, the “pebbledash people”, were a staid, suburban variant on Blair’s “Mondeo Man” (a delocalised Essex man) and “Worcester Woman” (a traditional Tory voter ready to defect to Labour).",2019-11-22T15:09:28Z
variant,covid-19,formal,before,"This is a variant on the argument that New Zealand’s farming sector often falls back on: if we cut our dairy production, someone else will gratefully pick up the slack.",2019-11-04T19:01:36Z
variant,covid-19,formal,before,Ford is also planning to start importing a new electrified Mustang variant next year.,2019-06-27T16:51:29Z
variant,covid-19,formal,before,"Basically, in life, rule of thumb: if you don’t absolutely have to clean anything, don’t clean it.” There is, in the intersection of beauty, fashion, feminism and sustainability, a subtle variant to the concept of the humblebrag: ideas that sound woke but which only work if you’re an incredibly beautiful person with incredibly expensive clothes.",2019-07-08T16:54:01Z
variant,covid-19,formal,before,"She also revisits Little Margaret, a variant of one of the Child Ballads, Sweet William, which she used to sing with the Carolina Chocolate Drops.",2019-05-03T07:30:34Z
variant,covid-19,formal,before,"There is CBD coffee, CBD jelly beans, CBD dog treats … you name it, there is a CBD-variant of it, normally promising to calm you down without getting you high.",2019-05-28T13:59:10Z
variant,covid-19,formal,before,"Gérard Houllier and Rafael Benítez, who preached control, may not recognise this variant of Liverpool but, more than most, Arsenal can testify to the effectiveness of Klopp’s energetic makeover.",2019-08-25T21:30:22Z
variant,covid-19,formal,before,"Last week, for example, he ruled out any deal involving a variant of the Northern Irish backstop – a device seen as essential in Brussels for management of post-Brexit trade.",2019-07-19T17:30:01Z
variant,covid-19,formal,before,"The scene turns them into mother and child, which is a variant on the sister-brother relationship Adolf fears they have settled into.",2019-04-01T08:00:28Z
variant,covid-19,formal,before,But so is international green socialism – a variant of white supremacism”.,2019-11-23T19:00:02Z
variant,covid-19,formal,before,"There is the Paykan, a variant of the British Hillman Hunter, which in the time of the Shah became an unlikely symbol of Iranian identity.",2019-11-23T17:00:01Z
variant,covid-19,formal,before,"No other country is following the UK out of the EU, but many incubate their own variant strains of Faragism.",2019-07-03T17:43:36Z
variant,covid-19,formal,before,"Channelling John Howard, he cast this as a forthright but co-operative independence: “We will decide our interests and the circumstances in which we seek to pursue them.” But what followed – condemning “a new variant of globalism that seeks to elevate global institutions above the authority of nation states to direct national policies” – is not only Trump-ian in tenor, but Farage-ean in form.",2019-10-05T19:00:53Z
variant,covid-19,formal,before,"Moroder manages to baffle both parties by opening with Looky Looky, a 1969 French No 1 from an era when he was a purveyor of an unlovely Mitteleuropean variant on US bubblegum pop.",2019-04-02T10:13:38Z
variant,covid-19,formal,before,"He contended pragmatic international engagement, based on the cooperation of sovereign nation states, was “being challenged by a new variant of globalism that seeks to elevate global institutions above the authority of nation states to direct national policies” – although he didn’t give concrete examples.",2019-10-03T10:42:07Z
variant,covid-19,formal,before,"Its cover shows the new congresswoman, smartphone in hand, in defiant pose in front of the Capitol building; a variant cover replaces her white suit and phone with a superhero outfit and a sword.",2019-02-25T09:50:35Z
variant,covid-19,formal,before,"She also expressed doubt at Johnson’s tax plans, saying he had not taken account of the difficulties of passing legislation without an outright Conservative majority: “I think in reality, in this parliament, it would be impossible to actually get wholesale tax changes through.” Leadsom termed her Brexit proposal a “managed exit”, a variant on no deal in which she would persuade the EU and parliament to agree some basic issues over citizens’ rights and other areas.",2019-06-10T08:19:06Z
variant,covid-19,formal,before,"That kindness, the essential gentleness with which the whole venture was approached was a rare enough treat in reality-show terms, which are too often some variant of bullying, and deeply welcome when set against the wider backdrop of current events.",2019-06-25T22:00:26Z
variant,covid-19,formal,before,"Renowned for lasagne, tortellini and tagliatelle al ragù (an inauthentic variant of which is known in the English-speaking world as “spaghetti bolognese”, to the annoyance of many Italians, including Bologna’s mayor), the city has a lively and growing dining scene with more than 400 restaurants, pubs and cafes in the central zone – one for every 37 residents.",2019-09-16T06:00:47Z
variant,covid-19,formal,before,"The phone, which will also come in a 5G variant, is planned to go on sale in the UK and other parts of Europe on 3 May, with preorders starting on 26 April.",2019-04-18T10:29:41Z
variant,covid-19,formal,before,"Unsurprisingly, given the geography of the area, Liverpool’s scouse isn’t dissimilar to Irish stew or Lancashire hotpot, either, and, like those noble dishes, is eminently practical, easy to make in a small kitchen, or indeed a galley, and to adapt to current circumstances – there’s even a vegetarian variant, blind scouse, for when you can’t, or won’t, run to meat.",2019-10-30T12:00:21Z
variant,covid-19,formal,before,"In 2012, Luke Creasey shared a variant of the “Overly Attached Girlfriend” meme which said: “If you don’t date me, you’ll go to prison, I’ll say you raped me.” The same day, meanwhile, two Liberal candidates in Melbourne formally quit over two different incidents, one Islamophobic and one homophobic.",2019-05-01T11:01:16Z
variant,covid-19,formal,before,But her presence as a wacky outsider is a welcome variant.,2019-06-27T16:11:43Z
variant,covid-19,formal,before,"In 2017, Quentin Letts tried out Glumbucket, a variant of a term once applied to Lloyd George.",2019-06-03T11:19:07Z
variant,covid-19,formal,before,It starts with the 50-over variant where Lanning excels most.,2019-07-01T00:35:28Z
variant,covid-19,formal,before,"We stood in a circle to warm up, playing a variant of catch, where the person holding the ball yelled their own name; then after a bit, you yelled the name of whoever you were throwing to.",2019-03-23T06:59:02Z
variant,covid-19,formal,before,The emergent financial crisis in China is not because it gave way to a variant of neoliberalism.,2019-08-12T06:00:10Z
variant,covid-19,formal,before,"“One or two have said already, I think there are probably 20 who would say [Brexit] is so important, it’s the future of the country, it’s our destiny at stake, it’s more important than the Tory party.” On Tuesday morning, the EU’s chief negotiator, Michel Barnier, said the UK had three options: agreement this week on the prime minister’s deal or a variant of it, no deal, or a long extension to article 50.",2019-04-02T08:33:06Z
variant,covid-19,formal,before,"Equally, although it is almost certain he would prefer to play some variant of 4-2-3-1, he has often this season operated with two central strikers to accommodate Pierre-Emerick Aubameyang and Alexandre Lacazette.",2019-05-28T07:22:07Z
variant,covid-19,formal,before,"Its Gordon’s brand, the industry leader, launched a pink gin variant in summer 2017.",2019-01-24T00:01:51Z
variant,covid-19,formal,before,"Some of its finest moments have come from only slightly embellishing the office pastime of throwing balled-up pieces of paper into a wastebasket – and here, the best game is an old-fashioned round of hide and seek variant Grandma’s footsteps, albeit one played in a railway museum and featuring Horne, the spotter, standing on a bridge wearing a helmet covered in fairy lights.",2019-05-08T21:00:21Z
variant,covid-19,formal,before,It is much the same line we have heard by so many conservatives – a variant of if we all plant a tree and recycle then that’s all we can do.,2019-08-03T22:00:00Z
variant,covid-19,formal,before,"The initial indication was that two options might then be put to parliament later next week: May’s deal and a customs union/second referendum variant, or whatever emerges from MPs on Monday.",2019-03-29T18:01:10Z
variant,covid-19,formal,before,"The longer variant, continuing the UK’s EU membership beyond the summer, is required if there is no deal and the whole process needs rebooting.",2019-03-20T18:31:33Z
variant,covid-19,formal,before,"We repeated the test and the supposed abnormality was just a normal variant.” Cobben said he would advise anyone considering private genetic screening: “Stay away, don’t do it.” “You shouldn’t do any medical testing without a reason,” he said.",2019-07-21T15:07:39Z
variant,covid-19,formal,before,"But I promise that this variant, £48 for 30ml, does its own thing.) Stronger, spicier, blowsier than those above, it has a sort of soft, boozy but uncloying creaminess that feels sexier for party season.",2018-12-22T08:00:23Z
variant,covid-19,formal,before,"All these social miseries have their common origin in the content of the European treaties, which have frozen economic policy in the absurd dogma of ordoliberalism – Germany’s variant of social liberalism so dear to the Merkel government.",2019-03-10T17:29:01Z
variant,covid-19,formal,before,British plasma has not been used in the manufacture of IVIg for two decades because of the risk of transmitting variant Creutzfeldt–Jakob disease (CJD).,2019-04-06T18:00:01Z
variant,covid-19,formal,before,"The slender majority that Theresa May won on Tuesday night, endorsing a theoretical variant of her Brexit deal (minus the Northern Irish backstop), was a case in point.",2019-01-30T18:30:59Z
variant,covid-19,formal,before,The current withdrawal agreement – or a variant of it – should be put to voters to decide between this and the status quo.,2019-09-28T19:00:17Z
variant,covid-19,formal,before,"Dr Bartlomiej Piechowski-Jozwiak, a neurologist at Cleveland Clinic Abu Dhabi, says the most severe case of Couvade syndrome he has ever heard of came via a vet: “A woman developed a variant of Couvade syndrome triggered by her dog’s pregnancy: she had all the symptoms of the syndrome, and she knew she was not pregnant.” So what does cause Couvade syndrome?",2019-07-22T09:00:22Z
variant,covid-19,formal,before,"Traditionally served to olive mill workers, it has been made regionally here “as long as beans and olives have been farmed” says chef Elena Pardini, whose winning variant topped the first Disfida della Zuppa slow food soup tournament.",2019-09-09T05:30:03Z
variant,covid-19,formal,before,"There were clues, of course: the huge rear wing, the gaping air intake and the infamous FQ variant – the “FQ” standing for “Frigging Quick.” Mitsubishi has made a habit of springing the unexpected on us.",2019-01-13T05:59:02Z
variant,covid-19,formal,before,This would be less of a problem if the subject could really be changed by nudging some rebranded variant of May’s deal over the line.,2019-05-08T05:00:05Z
variant,covid-19,formal,before,Some mobile networks in the US have decided to show their customers a “5G E” symbol on their old phones when in fact they are only connected to a variant of 4G.,2019-05-25T06:00:38Z
variant,covid-19,formal,before,"The Montgomery Advertiser supplied a vivid variant on those pro-life descriptions of the developing foetus, as it develops microscopic limbs, fingers, signs of life.",2019-05-18T18:00:41Z
variant,covid-19,formal,before,"The same objections to every variant deal are raised, the familiar arguments echo round and round the Commons chamber from one day to the next.",2019-03-25T23:30:12Z
variant,covid-19,formal,before,"Based on what she said this week, she appears to hope she can use an extension to get yet another variant of her existing deal over the line.",2019-03-01T18:30:12Z
variant,covid-19,formal,before,"Usually smeared with tar, mud, grease, or coloured paint (the Blue Devils are a variant), the Jab Molassies are devils that will drag you to hell.",2019-08-21T05:00:23Z
variant,covid-19,formal,before,"Brigitte Bardot and Pablo Picasso both nailed lounging around the south of France looking mesmerisingly sultry and Gallic in the classic Breton variant, which has a similar wide-cut neck.",2018-11-23T13:00:09Z
variant,covid-19,formal,before,"He recommended what he called AV+, a variant of the alternative member system (AMS).",2019-06-16T04:59:40Z
variant,covid-19,formal,before,"There really doesn’t seem that huge a distance between the cavernous synthesised string riff of Insomnia and the sound of EDM, the turbocharged variant on dance music that unexpectedly swept America over the last decade.",2019-10-03T05:00:40Z
variant,covid-19,formal,before,"That was my room, on the top floor.” In 2004, Ash spent nearly three months there, recovering from the superbug methicillin-sensitive staphylococcus aureus (MSSA), a variant of MRSA, perhaps watching her old life out of the window and wondering if she would ever get it back.",2019-12-09T06:00:02Z
variant,covid-19,formal,before,"This means that while candidates should be judged on broad policy priorities, it is unwise to set up what Obama called purity tests in which candidates become anathema to segments of the party’s base for refusing to label themselves “socialist” or to endorse one particular variant of Medicare-for-all.",2019-04-09T12:13:34Z
variant,covid-19,formal,before,"The southernmost state and yet not quite identified with the deep south, a meeting point for Latino influence and a rangy variant of Americana, it’s a strange place that magnetizes strange people.",2019-03-28T05:00:22Z
variant,covid-19,formal,before,"A 2012 study of a decade’s grand slams showed the most common variant of five-set matches was the one in which the winner lost the first two sets – ie, where momentum is most clearly divided.",2019-05-12T08:00:29Z
variant,covid-19,formal,before,Capitalism in its liberal variant is under serious pressure.,2019-09-25T10:00:25Z
variant,covid-19,formal,before,"Goosebumps (2015) offered an unexpectedly playful distillation of RL Stine’s teen-horror oeuvre, energised and elevated by Jack Black’s turn as a neurotic Stine variant.",2018-10-17T17:00:04Z
variant,covid-19,formal,before,"It’s perhaps best understood as a rather extreme variant of what so many middle-class parents do: drawing the kids into our professional worlds, letting them spin in our office swivel chairs, planting the idea that one day they too will grow up and do something like this.",2019-03-29T06:00:12Z
variant,covid-19,formal,before,"Every year we dash outside so I can show my daughters some variant of Santa’s sleigh passing over the house in preparation for visiting us later (thank you to various international space stations and Christmas Eve travellers keeping the planes in the air at this important time), we leave food and drink out for Father Christmas and the reindeer, their faces when they see on Christmas morning that “he’s been” are a delight … So, I’m not part of the “bah humbug” brigade: when else do you get to create magic and memories on quite this level?",2018-12-25T09:00:20Z
variant,covid-19,formal,before,A variant would be to promote so-called “alternative arrangements” – technologies to monitor the flow of goods that could supersede the backstop.,2019-03-25T22:17:25Z
variant,covid-19,formal,before,"First, that it is the system, rather than any variant of the system, that drives us inexorably towards disaster.",2019-04-25T05:00:53Z
variant,covid-19,formal,before,"But instead of developing a whole new plane that could carry heavier, fuel-efficient engines, it made the fateful decision to bolt them on to a variant of its 737 series.",2019-04-07T07:59:15Z
variant,covid-19,formal,before,"Take up a weird variant of Zen, and adapt to speaking Italian, with a side interest in grappa.",2019-03-18T10:00:37Z
variant,covid-19,formal,before,Think of Westminster as a replicant variant of The Truman Show.,2019-02-27T19:32:55Z
variant,covid-19,formal,before,"It is important to note that Mrs May’s deal, even in its refined form, will garner less support in the Commons than either another referendum, in which the risk of the option of a catastrophic “no deal” is endorsed by a weary public, or some variant of the Norway deal, in which we give up sovereignty for economic stability.",2018-12-10T18:30:07Z
variant,covid-19,formal,before,"Most of these reflections – a few of which have been collected under a hashtag: #mylifeatfifteen – offer some variant of drinking our bodyweight in Bacardi, copiously vomiting and then passing out.",2019-07-07T07:00:46Z
variant,covid-19,formal,before,This Robin (a still boyish Ewan McGregor) has been conceived as a junior variant of David Tomlinson’s stuffy banker in Mary Poppins: a mid-ranking suit fussing over costs in a luggage-manufacturing enterprise in 50s London.,2018-08-17T06:00:09Z
variant,covid-19,formal,before,"The Irishman is the fourth in Scorsese’s series of epic mafia pictures, following Mean Streets, Goodfellas and Casino; it is the latest variant of Scorsese’s reinvention of mob life as an agonised stations of the cross.",2019-11-01T06:20:08Z
variant,covid-19,formal,before,"It becomes, day after day, more likely,” he told an audience at a thinktank event, adding: “This is a serious crisis and no one can be pleased with what is happening in the UK currently.” Three scenarios were set out by the EU official: agreement this week on May’s deal or a variant of it, no deal, or a long extension to article 50 requiring “a strong justification”.",2019-04-02T18:15:40Z
variant,covid-19,formal,before,"The bill would also retroactively extend the 2010 Fair Sentencing Act, a move that could affect thousands of drug offenders serving disproportionately long sentences for crack cocaine versus the powder variant.",2018-12-19T12:29:50Z
variant,covid-19,formal,before,"But a statement from the Federal Aviation Administration (FAA) went further, saying that new information from the wreckage of a 737 crash in Ethiopia had uncovered similarities to an earlier crash of the same variant of 737 in Indonesia in October.",2019-03-14T07:20:13Z
variant,covid-19,formal,before,"In the penultimate stanza, “At the return / A little drunk / On air” could recall the device of recapitulation in sonata form, the sometimes slightly variant reprise of the significant opening theme(s).",2018-12-10T11:00:41Z
variant,covid-19,formal,before,"The most likely variant would be a “technical” extension until July or thereabouts, to allow more time for a second vote, and to pass other Brexit-related legislation.",2019-01-14T16:38:12Z
variant,covid-19,formal,before,"The first was a large twin study which showed that, at least in those of European ancestry, particular genetic variants are linked to the strength of perception of different tastes: one specific variant was associated with slightly higher ratings of bitterness for caffeine, another to greater bitterness for quinine and a third to greater bitterness for a drug known as propylthiouracil, or prop.",2018-11-15T14:07:23Z
variant,covid-19,formal,before,"While Southampton may have belatedly made the first Pochettino-esque appointment since the Argentinian in Ralph Hasenhüttl, Everton, like half the league, seem in search of their own variant.",2018-12-23T20:09:30Z
variant,covid-19,formal,before,"BSE can be transmitted to humans through contaminated meat consumption, causing a fatal infection to the brain called variant Creutzfeldt-Jakob disease (vCJD).",2018-10-18T14:12:25Z
variant,covid-19,formal,before,"“We think many will just switch into a non-menthol variant of their brand versus quitting, or, given the availability of reduced-risk products, will now switch into one of these.",2018-11-12T10:39:02Z
variant,covid-19,formal,before,"A poet, an exile subject to the universal variant of homesickness, truly a nowhere man, Mekas was nonetheless as ubiquitous as Zelig: Jackie Kennedy was a friend, as was John Lennon, via Yoko Ono’s filmic side projects, and Allen Ginsberg and Jack Kerouac were friends and occasional collaborators.",2019-01-24T00:21:37Z
variant,covid-19,formal,before,"It was during his time at Bristol that he was introduced to operant conditioning, the system pioneered by the American behavioural psychologist BF Skinner, who stuck rats and hermit crabs in (separate) boxes, exposed them to variant forces and recorded their reactions.",2019-09-27T05:00:29Z
variant,covid-19,formal,before,T-shirts were printed with the legend (and the hilarious variant “I shot JR”).,2019-09-26T13:18:20Z
variant,covid-19,formal,before,There is no variant of the future in which Boris Johnson or Jacob Rees-Mogg declare themselves satisfied with the outcome of Brexit and magnanimously seek reconciliation with its critics.,2019-02-27T06:00:39Z
variant,covid-19,formal,before,"There is a willingness, too, to reach beyond the otherness of Islam and to see the Muslim world not as demonic or exotic but as a variant of the European experience.",2018-07-08T08:00:18Z
variant,covid-19,formal,before,"He chose to donate the proceeds to Mermaids, a UK charity that provides support for transgender and gender-variant children and young people: “Living in Britain, I find the media discussion surrounding this issue to be woefully misinformed,” he says.",2019-01-25T13:11:56Z
variant,covid-19,formal,before,"It also has bold, contrasting colours, if you choose the white or orange variant, that make it stand out well against the competition.",2019-10-29T07:00:18Z
variant,covid-19,formal,before,Businesses overwhelmingly fear the anarchy of a no-deal Brexit and wonder why Britain is inflicting the needless pain of any variant of Brexit.,2019-02-02T18:30:38Z
variant,covid-19,formal,before,"The variant with 8GB of RAM and 128GB of storage is available in mirror or midnight black for £529, while the variant with 8GB of RAM and 256GB of storage is available only in midnight black for £579.",2018-11-02T06:00:23Z
