word,event,register,period,sentence,timestamp
spoiler,streaming,formal,before,"So, presupposing a big SPOILER ALERT for the whole thread, tell us below what your film movie cameos are.",2012-07-20T14:43:36Z
spoiler,streaming,formal,before,"And (Spoiler alert!) just as you think it's building towards Roland catching Flagg (or O'Dim or Marten, noms des plumes that he travels under in this book), the nemeses meet and … they have a campfire.",2012-12-13T10:17:38Z
spoiler,streaming,formal,before,"Governed by sharply opposing principles and priorities, they have little in common; but by The Spoiler's conclusion, we begin to get the picture that both are equally viable candidates for the museum shelf.",2011-04-24T05:30:01Z
spoiler,streaming,formal,before,"The ""spoiler"", when it finally comes, involves the high-risk, high-stakes playing off of one newspaper against another, with various casualties left lying around the newsroom.",2011-04-24T05:30:01Z
spoiler,streaming,formal,before,Spoiler alert!,2012-11-09T22:59:00Z
spoiler,streaming,formal,before,"Oh, and the aforementioned roof spoiler which doesn't spoil anything, it makes it better.",2012-11-09T22:59:00Z
spoiler,streaming,formal,before,"For a hatchback, and that doesn't even include the spoiler which is extra.) But ridiculousness doesn't get much more fun.",2012-11-09T22:59:00Z
spoiler,streaming,formal,before,And – spoiler alert!,2012-12-18T10:06:33Z
spoiler,streaming,formal,before,"As some readers may not yet have seen the conclusion, I hereby issue a spoiler warning – for those about to read on – even though I'm still uncertain about the details of the conspiracy.",2012-12-16T00:05:52Z
spoiler,streaming,formal,before,"And, of course *SPOILER ALERT.",2012-12-20T15:00:00Z
spoiler,streaming,formal,before,SPOILER ALERT* she saves the day.,2012-12-20T15:00:00Z
spoiler,streaming,formal,before,"Written, funnily enough, about the state of the world today (spoiler alert: it's not looking good), the track meanders along delicately, a rippling peal of steel drums underpinning Taylor's sweet singing, as percussion and cooing backing vocals build beneath it.",2012-12-10T09:00:00Z
spoiler,streaming,formal,before,"[SPOILER ALERT, although seeing as you've no doubt seen the films Skyfall rips off, it's probably already spoilt] Loads.",2012-11-06T16:10:59Z
spoiler,streaming,formal,before,"And maybe it's just me but that bit in Skyfall when [spoiler, spoiler etc etc] a certain key character dies at the end reminded me quite a lot of when Bambi's mother gets shot.",2012-11-06T16:10:59Z
spoiler,streaming,formal,before,"Reaction to Breaking Bad On Twitter, reaction to Breaking Bad on Sunday night was as common as reaction to the reaction to the show – plenty of people were watching, but plenty more were busy doing other things with their Sunday nights and wanted to remain spoiler-free for as long as possible.",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,"Some were more Walter White-ish than others in their warnings to those who would dare spoil: everyone that posts breaking bad spoilers tonight deserves a parking ticket every day this week &amp; also ever — lauren ashley bishop (@sbellelauren) July 16, 2012 Seriously thinking about calling the cops on the person who posted a Breaking Bad spoiler on Instagram.",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,"— Nicole Betz (@TomHanksIsHot) July 11, 2012 Forgot that with Breaking Bad's return, Twitter/Facebook on Sunday PM/Monday AM become a spoiler minefield #WhyWeCantHaveNiceThings — Bedirhan Cinar (@bedirhan) July 16, 2012 Somehow I need to get through an entire news day without any Breaking Bad spoilers.",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,"— Josh Visser (@joshvisser) July 16, 2012 Others just took it all as a joke: Spoiler alert: First episode of this season of Breaking Bad starts with Frankie Muniz awaking his dad from a TERRIBLE dream.",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,"— John Moe (@johnmoe) July 16, 2012 BREAKING BAD SPOILER ALERT: Jim and Pam get together.",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,"— Steven Amiri (@StevenAmiri) July 16, 2012 BREAKING BAD SPOILER ALERT: Chandler and Monica finally get together!!",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,"— Sekou Lumumba™ (@sekoulumumba) July 16, 2012 Breaking Bad Spoiler: Walter Jr.",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,"— MJ (@sucittaM) July 16, 2012 BREAKING BAD SPOILER - Two words: Crystal.",2012-07-16T16:23:25Z
spoiler,streaming,formal,before,New Order's Peter Hook talks to Michael Hann about his new book Unknown Pleasures - Inside Joy Division; the likelihood of New Order getting back together (spoiler: it's unlikely); and why the bassist is always the one to drive the van.,2012-10-11T10:40:58Z
spoiler,streaming,formal,before,"Some were presented in their classic form, others with spoiler paragraphs, with each version read by at least 30 people.",2011-08-17T08:00:04Z
spoiler,streaming,formal,before,"New games on release include Medal Of Honor: Warfighter (PC, PS3, Xbox 360), Electronic Arts' hackneyed attempt at a spoiler for this month's Call Of Duty; Zero Escape: Virtue's Last Reward (3DS, Vita), a tale of horror and betrayal with interesting and well-designed puzzles; Dark Souls: Prepare To Die Edition (Xbox, PS3) adds an extra 10 hours of monster slaying and the player vs player arena previously only available on PC; Assassin's Creed III: Liberation is a Vita-exclusive adventure taking the 18th-century fight against the Templars to New Orleans, taking in the series' first female protagonist; Doom 3 BFG Edition (Xbox, PS3, PC) is a retread of the 2004 release whose puny weapons and one-trick gloomy monster safari will forcibly remove any nostalgia you still harbour for the franchise and Okami HD (PS3) brings its extravagant Japanese watercolour to PlayStation 3.",2012-11-03T00:05:51Z
spoiler,streaming,formal,before,"Spoiler alert Bubba Ho-Tep director Don Coscarelli returns to the big screen, adapting comic horror webserial John Dies At The End.",2012-11-03T00:05:34Z
spoiler,streaming,formal,before,What follows is a review of the first 24 minutes that I have tried to make as spoiler-free as possible – but will inevitably contain some details of the new show.,2012-11-09T17:35:34Z
spoiler,streaming,formal,before,You might want to watch the clips first if you're particularly spoiler-averse.,2012-11-09T17:35:34Z
spoiler,streaming,formal,before,"SPOILER ALERT: Please don't read on if you haven't watched the third episode of The Hour, series two Catch-up with Vicky Frost's episode-two blog If tonight's show taught us anything, it's that a vicious ""Diabolical!"" hissed from behind clenched teeth, is a wonderful response to almost anything.",2012-11-28T22:00:01Z
spoiler,streaming,formal,before,"But The Hour seems determined to spoiler itself massively, giving away huge plot points in those last few seconds.",2012-11-28T22:00:01Z
spoiler,streaming,formal,before,"The old Northern Alliance will now have to be brought back on board, and everyone else involved in the peace process in the run up to the Afghan conference in Bonn in December, will have to work out a strategy for dealing with the many more spoiler attacks that are sure to follow.",2011-09-20T16:52:27Z
spoiler,streaming,formal,before,"I can't really say anything to that, because that's a big spoiler.",2012-11-26T11:04:00Z
spoiler,streaming,formal,before,"Then you will be relieved to know that Banana Republic's Anna Karenina collection, based on the film starring Keira Knightley as the (spoiler alert) doomed heroine, has just launched.",2012-11-02T17:10:41Z
spoiler,streaming,formal,before,"One reader in the former camp said: ""I've been following the Guardian's numerous movie reviews for some time now and have, to my annoyance – and that of people posting comments online on the same issue – seen that in nearly every review I follow, there seems to be at least one spoiler.",2011-10-09T17:59:00Z
spoiler,streaming,formal,before,"""There are ways of saying such things that soften the spoiler, of course, but often there are not … I'm quite into the utilitarian review, but one in which the emphasis is on: it is worth your tenner/evening, rather than wrapping your reader in cotton wool.",2011-10-09T17:59:00Z
spoiler,streaming,formal,before,"""To some extent it's an issue that goes to the heart of mutualisation [the premise that readers seek and should receive a great deal more interaction with the journalist]: do our readers come to the Guardian for high-quality writing, which assumes a maturity in the reader that can cope with such things, or do they come for something else?"" One practical solution offered by another colleague is the possibility of laying out a film review on the web that allows readers to skip over the ""spoiler section"" if they wish to.",2011-10-09T17:59:00Z
spoiler,streaming,formal,before,"Because it's given everyone the impression that the spying game is all about – minor spoiler alert – sneaking up on women while they're showering, the erotic use of shaving cream, and being tied up and gently fondled by a coquettish Javier Bardem.",2012-10-29T14:30:01Z
spoiler,streaming,formal,before,"Some people are so protective of their ignorance that it has become convention to put ""spoiler alert"" warnings on anything that may give the game away.",2011-08-19T23:10:38Z
spoiler,streaming,formal,before,"Some readers were given these stories with a spoiler, others weren't, and only one – Chekhov's The Bet – scored higher in readers' enjoyment rating in its original version than in its ""spoilt"" version.",2011-08-19T23:10:38Z
spoiler,streaming,formal,before,"""People go to so much effort to avoid spoilers and it is controversial if you reveal a spoiler, so it does seem remarkable that it wouldn't have a devastating effect."" His study was on books, but he says he ""can't see why it would be different"" if you applied it to films.",2011-08-19T23:10:38Z
spoiler,streaming,formal,before,"""What a spoiler does is enable you to get the plot out of the way and you can watch the thing unfold with greater attention to the cleverness, the beauty, the commentary on the human condition, the examination of a life and so on.",2011-08-19T23:10:38Z
spoiler,streaming,formal,before,"""She doesn't want to watch something without knowing what is going to happen – she wants to understand it as it unfolds: it enables her to enjoy it without the petty anxiety of not knowing if the character lives or dies."" This may explain why spoiler sites are so popular.",2011-08-19T23:10:38Z
spoiler,streaming,formal,before,"I have become a lot more security-conscious."" The consequence of this spoiler is that Mute probably won't get made now – Jones is planning to release it as a graphic novel.",2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: That's no distant planet!,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: It's not the 19th century and there are no monsters!,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: They're all ghosts!,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,"Spoiler: It's not a ghost, it's a murdering dwarf!",2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: Willis is dead all along!,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: Depp is the killer.,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: De Niro is the killer.,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: Pitt doesn't exist.,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: Norton doesn't have a split personality.,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: The woman is his own daughter!,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,Spoiler: The artificial food is made out of people!,2011-08-19T23:10:38Z
spoiler,streaming,formal,before,"I can't really say anything to that, because that's a big spoiler.",2012-11-27T11:31:35Z
spoiler,streaming,formal,before,An impressive if unoriginal monster is upstaged by – spoiler alert!,2012-06-28T21:30:02Z
spoiler,streaming,formal,before,"True, it's based on a bestselling novel by David Nicholls, which means that most of its audience already know how it ends, but for the rest of us the trailer is just one big spoiler after another.",2011-05-04T14:50:41Z
spoiler,streaming,formal,before,SPOILER ALERT: This weekly blog is for those who are watching The Thick of It series four.,2012-10-27T21:00:22Z
spoiler,streaming,formal,before,"(although Lette has a lazy eye, her sister does not) – on the trail of a killer who is murdering Danes according to the order in which they appear in the telephone directory … The first victim, Aaåchen Aaårsen, has had his body replaced with that of an antique grandmother clock (the sexual distinction becomes important later because … oops – Spoiler Advarsel!).",2012-05-18T23:05:00Z
spoiler,streaming,formal,before,Spoiler Advarsel!).,2012-05-18T23:05:00Z
spoiler,streaming,formal,before,Spoiler Advarsel!,2012-05-18T23:05:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This weekly blog is for those who are watching The Thick of It series four.,2012-09-22T21:25:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This weekly blog is for those who are watching The Thick of It series four.,2012-10-20T21:45:01Z
spoiler,streaming,formal,before,SPOILER ALERT: This weekly blog is for those who are watching The Thick of It series four.,2012-09-08T21:15:00Z
spoiler,streaming,formal,before,Spoiler alert: this blog is for those watching Hunted on BBC1.,2012-10-25T21:00:00Z
spoiler,streaming,formal,before,Just in case you don't like surprises and wanted that little spoiler out of the way.,2012-10-25T21:00:00Z
spoiler,streaming,formal,before,"The Seat Sport people have given it a makeover: new bumpers front and rear, side skirts (phwoar), and – spoiler alert!",2012-06-08T21:59:11Z
spoiler,streaming,formal,before,– a tailgate spoiler.,2012-06-08T21:59:11Z
spoiler,streaming,formal,before,"At the start of each episode, Dean Sullivan (who played drug-challenged Jimmy Corkhill) gives an introduction that includes a plot summary without a hint of a spoiler alert.",2012-12-13T18:45:02Z
spoiler,streaming,formal,before,"(If you're one of them, and haven't read the story yet, you are advised to stop reading now.) SPOILER ALERT!!",2012-09-13T13:08:54Z
spoiler,streaming,formal,before,SPOILER ALERT: This weekly blog is for those who are watching The Thick of It series four.,2012-10-13T21:00:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-12-02T22:00:00Z
spoiler,streaming,formal,before,"The Beatles – Nowhere Man ""Isn't he a bit like you and me?"" Spoiler alert: yes.",2012-08-10T08:00:00Z
spoiler,streaming,formal,before,"In just under three minutes of jangling, descending chords, Malkmus takes us through the romance of a slackerish musician and a younger woman (""She's 18, he's 31/ She's a rich girl, he's the son /of a Coca-Cola middleman"") before – I suppose I should say ""spoiler alert"" here – their inevitable break-up when she moves away to college.",2012-06-26T12:49:20Z
spoiler,streaming,formal,before,SPOILER ALERT: This weekly blog is for those who are watching The Thick of It series four.,2012-09-29T21:15:00Z
spoiler,streaming,formal,before,"Episode seven (spoiler alert: it has yet to air in Britain), where they all go to a warehouse rave, is a metaphor for my entire early 20s: they're kind of having a good time, but it's also basically shit.",2012-11-21T12:18:58Z
spoiler,streaming,formal,before,[SPOILER ALERT!,2012-06-20T15:21:22Z
spoiler,streaming,formal,before,"– Fiver Spoiler Alert Ed] The spoiler for those who haven't read the book is that the Tailor was the mole, the tinker denied knowledge of it, the Soldier thought he was running it but wasn't, the Poorman looked good but didn't produce any end product and the Beggarman had to sort out the mess.",2012-06-20T15:21:22Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-11-11T22:00:00Z
spoiler,streaming,formal,before,"Certainly the camera eats up the brains flying out of Bin Laden's turban [spoiler alert: he dies in the end] but mainly, like the US itself on the day it happened, the movie lingers on a tangible sense of closure, of long-unfinished business finally taken care of – of utter relief.",2012-11-06T17:20:21Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-11-25T22:00:00Z
spoiler,streaming,formal,before,"SPOILER ALERT: Please don't read on if you haven't watched the fifth episode of The Hour, series two Catch-up with Vicky Frost's episode-four blog The plot fairly motored along in this penultimate episode, but we still found time for the ice to thaw on three central relationships: after a disappointing trip to the French embassy, Lix and Randall made ""a start"" on rediscovering what had initially brought them together; Marnie and Hector were reunited under the covers by ""the cold""; and both Freddie and Bel once more dodged professing their undying love to each other, but at least made steps in the right direction.",2012-12-12T22:00:00Z
spoiler,streaming,formal,before,"One doesn't, as a rule, have to use the term ""spoiler alert"" in a review of a Shakespeare adaptation.",2012-07-01T20:00:00Z
spoiler,streaming,formal,before,Spoiler alert: there are loads of severed heads and he totally dies at the end.,2012-07-01T20:00:00Z
spoiler,streaming,formal,before,"To get to another movie last Tuesday I had to leave before the crucifixion, so for once I won't be accused of perpetrating a spoiler.",2012-04-14T23:05:52Z
spoiler,streaming,formal,before,SPOILER ALERT: This weekly blog is for those who are watching The Thick of It series four.,2012-09-15T21:25:00Z
spoiler,streaming,formal,before,(Spoiler alert: she says yes.) Proposing marriage used to be a time for quiet dignity between two people.,2012-08-18T17:06:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-11-23T23:02:01Z
spoiler,streaming,formal,before,SPOILER ALERT: Do not read on if you haven't seen the final episodes of Forbrydelsen III (The Killing III) on BBC4.,2012-12-17T10:00:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-12-09T22:00:00Z
spoiler,streaming,formal,before,The result was to swamp recent regional elections in spoiler parties which splintered opposition support.,2012-10-28T23:02:09Z
spoiler,streaming,formal,before,"I thought it was silly because (spoiler alert!) he ate all the people"".",2012-04-13T16:00:00Z
spoiler,streaming,formal,before,SPOILER ALERT!,2012-11-22T17:00:20Z
spoiler,streaming,formal,before,"It's not much of a plot spoiler to reveal that Wilson's career with his hometown club is less than stellar, and that his one-time team-mate Ryan Giggs is the man he partly blames for his downfall.",2012-04-21T23:05:21Z
spoiler,streaming,formal,before,I have to say that – possible spoiler alert if you taped it and haven't got round to watching – that I felt manipulated by the shock ending.,2012-12-28T17:53:06Z
spoiler,streaming,formal,before,"Spoiler alert: in Beautiful Creatures, everything is apparently fixed by rubbing a tiny enchanted toilet seat.",2012-09-26T15:50:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-12-07T23:00:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-12-23T22:30:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-11-16T23:00:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-11-18T22:00:00Z
spoiler,streaming,formal,before,"But it's still a sight to behold, with rich colours, doll's-house sets and costumes to die for (spoiler alert!).",2012-09-07T23:05:36Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-10-26T22:10:00Z
spoiler,streaming,formal,before,"(Spoiler alert: this blog includes references to episode three of the second season of Homeland, in line with UK broadcast on Channel 4.",2012-10-25T12:11:10Z
spoiler,streaming,formal,before,"*Spoiler alert klaxon - whoop, whoop!* Big up to the eagle-eyed Downton Abbey fan at the Daily Telegraph who spotted the massive spoiler in Thursday's press release from ITV about the commission of a third series of Downton Abbey.",2011-11-04T10:56:32Z
spoiler,streaming,formal,before,Monkey can't find the offending release on the ITV press office website (though it's possible it was removed when they realised the howler) – so would anyone other than journos actually have known about the spoiler...,2011-11-04T10:56:32Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-11-30T22:55:00Z
spoiler,streaming,formal,before,Spoiler alert for Saturn dwellers: Gabby Douglas won two gold medals – one individual and one team in the women's gymnastics.,2012-12-04T17:53:00Z
spoiler,streaming,formal,before,"Finally – and if you hate a spoiler, I care not – she becomes a vampire.",2012-11-16T21:30:01Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-12-16T22:00:01Z
spoiler,streaming,formal,before,"(spoiler – the answer's ""not quite"").",2012-12-18T12:23:00Z
spoiler,streaming,formal,before,"But his tax deal with Switzerland, as a fiscally useless spoiler, is a tax evader's dream.",2012-11-22T21:00:02Z
spoiler,streaming,formal,before,Meanwhile – spoiler alert!,2012-07-06T23:05:19Z
spoiler,streaming,formal,before,"Spoiler alert: We have tried to keep series three spoilers out of this piece and talk about Sarah Lund in general, as we know not everyone is quite up-to-date with the latest season.",2012-12-10T12:33:41Z
spoiler,streaming,formal,before,But wait: shouldn't that previous sentence have come with a spoiler warning?,2012-05-04T15:03:12Z
spoiler,streaming,formal,before,"(Any reader who has not yet seen a production of The Seagull, and plans to, should perhaps be warned that the next paragraphs cannot avoid a Chekhovian plot-spoiler.) The play ends with Konstantin Treplyov, an aspiring playwright, killing himself off-stage.",2012-11-19T15:11:45Z
spoiler,streaming,formal,before,"This psychological thriller is one of those movies that it's impossible to write about without someone wearing a Halloween mask jumping out of a bush shouting ""spoiler, spoiler"".",2011-11-27T00:05:35Z
spoiler,streaming,formal,before,"And, as Peter Bradshaw points out in his review, ""the scene in which 007 steps suavely into the shower with delectable Sévérine (Bérénice Marlohe) could have happened at any time in the last half-century."" The backstory for Sévérine (spoiler alert), that of trafficking and abuse, also seems a bit of a turning point for Bond, although I'm no aficionado so forgive me if I'm wrong.",2012-10-30T10:34:37Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for those who have been watching the 2012 Doctor Who Christmas special.,2012-12-25T18:15:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-11-09T23:00:00Z
spoiler,streaming,formal,before,In the end (Spoiler Alert!) the culprit turns out to be a character who has never been introduced before.,2012-08-30T14:00:00Z
spoiler,streaming,formal,before,And enter stage right Ukip – which may well compound Mates's worries with its own spoiler candidate.,2012-08-28T21:50:00Z
spoiler,streaming,formal,before,"In the latest Batman movie, The Dark Knight Rises, Batman spends much of his screen time (spoiler alert) springing back from the grave, not once but twice, after his spine is snapped by the villainous Bane and after sacrificing himself to save Goth City from a thermonuclear explosion.",2012-10-18T14:23:00Z
spoiler,streaming,formal,before,Spoiler: they don't do it.,2012-03-11T00:06:23Z
spoiler,streaming,formal,before,"The other spoiler, of course, was the casting.",2012-03-11T00:06:23Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-11-02T22:55:16Z
spoiler,streaming,formal,before,"It would be unfair of me to start any debate about it now, given so few have seen the film and any real discussion would necessitate a huge spoiler on my part.",2012-06-02T23:04:14Z
spoiler,streaming,formal,before,What the Daily Telegraph really wants to know is – wardrobe spoiler alert – where did he get his lovely coat?,2012-01-20T12:10:04Z
spoiler,streaming,formal,before,Spoiler alert: Rachel eventually completes the puzzle.,2012-09-20T11:41:17Z
spoiler,streaming,formal,before,"It's no spoiler to say that Battle of the Year is a film about a team of disparate ne'er-do-wells who pull together in the face of competition, because that tends to be what most sports movies are about.",2012-08-22T15:15:37Z
spoiler,streaming,formal,before,"SPOILER ALERT: Please don't read on if you haven't watched the fourth episode of The Hour, series two Catch-up with Vicky Frost's episode-three blog There was a moment in this episode when we glimpsed how wonderful The Hour could be, when cast, script and glorious setting came together for a scene that was more than the sum of its parts.",2012-12-05T22:00:00Z
spoiler,streaming,formal,before,Spoiler alert: this blog is for those watching Hunted on BBC1.,2012-11-15T22:00:00Z
spoiler,streaming,formal,before,"SPOILER ALERT: Please don't read on if you haven't watched the first episode of The Hour, series two.",2012-11-14T22:00:01Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching season three of The Walking Dead on FX.,2012-10-19T22:00:00Z
spoiler,streaming,formal,before,Spoiler alert: this blog is for those watching Hunted on BBC1.,2012-11-22T22:00:02Z
spoiler,streaming,formal,before,At the end of the film (spoiler alert) one character realises that he is the last deaf person.,2012-09-14T10:37:31Z
spoiler,streaming,formal,before,"Pixies once sang ""Where is my mind?"" Doing whatever the hell it pleases, judging from the ""friends"" below … Spoiler alert for everything below!",2012-05-02T16:11:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching Downton Abbey series three.,2012-10-14T21:08:00Z
spoiler,streaming,formal,before,"The BBC said time constraints meant it wasn't always possible to issue a ""spoiler alert"" and said it would seem ""very odd"" not to mention in a news bulletin a sporting event that it had broadcast live.",2012-02-07T15:59:55Z
spoiler,streaming,formal,before,And – spoiler alert!,2012-12-18T08:50:00Z
spoiler,streaming,formal,before,"(Spoiler follows!) After discovering that his wife and child have been killed by the television company, Ben hijacks a plane and crashes it into their skyscraper.",2012-11-22T10:13:57Z
spoiler,streaming,formal,before,"SPOILER ALERT: Please don't read on if you haven't watched the second episode of The Hour, series two.",2012-11-21T22:00:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-11-04T22:10:01Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-10-28T22:00:00Z
spoiler,streaming,formal,before,Windows 7: Benchmarked &gt;&gt; ZDNet Spoiler: it's faster.,2012-08-16T05:30:00Z
spoiler,streaming,formal,before,"Its final episode airs tomorrow; if you manage to avoid making or hearing a ""Spoiler alert!",2012-04-13T23:05:12Z
spoiler,streaming,formal,before,Goode is a former congressman who may play a spoiler role in Virginia.,2012-09-21T16:57:00Z
spoiler,streaming,formal,before,SPOILER ALERT: This blog is for people watching the second series of Homeland on Channel 4.,2012-10-14T21:00:00Z
spoiler,streaming,formal,during,Charlotte’s egg sac - Charlotte’s Web SPOILER ALERT!,2015-04-05T08:00:09Z
spoiler,streaming,formal,during,SPOILER ALERT: This blog is for those watching series one of Partners in Crime.,2015-08-16T21:00:04Z
spoiler,streaming,formal,during,Spoiler alert: this article discusses plot points from the final episode of Mad Men.,2015-06-11T13:12:50Z
spoiler,streaming,formal,during,"Spring break is a nearly century-old tradition in the US, inspiring so much debauchery among America’s youth that researchers have long found the mass holiday – spoiler alert – to be a risk factor for increased binge drinking, risky sex and drug use.",2015-03-18T21:09:13Z
spoiler,streaming,formal,during,Spoiler: he’s right).,2016-01-08T16:03:28Z
spoiler,streaming,formal,during,"Publicly, Cruz has called Kasich a “spoiler” in the race and claimed that he, Cruz, could get to 1,237 delegates if Kasich weren’t around.",2016-03-25T22:51:37Z
spoiler,streaming,formal,during,"Publicly, Cruz has called Kasich a “spoiler” in the race and claimed that he, Cruz, could get to 1,237 delegates if Kasich weren’t around.",2016-03-25T22:51:37Z
spoiler,streaming,formal,during,But is it also a spoiler for potential nominees?,2016-01-14T14:52:25Z
spoiler,streaming,formal,during,"Obviously I know how things panned out last night, but I’ll keep proceedings spoiler-free.",2016-11-06T20:01:28Z
spoiler,streaming,formal,during,Spoiler alert: Pat returned to work in episode 28.,2015-05-17T08:00:19Z
spoiler,streaming,formal,during,"Near the end of Sullivan’s Travels (and here comes a 75-year-old spoiler), Sullivan really does get the hardship he wished for.",2016-01-28T19:05:47Z
spoiler,streaming,formal,during,"Spoiler alert: this blog post contains mild spoilers for both seasons of Terminator: The Sarah Connor Chronicles Congratulations, it’s a boy: Daenerys Targaryen, the Mother of Dragons, has become the mother of John Connor.",2015-07-02T11:03:18Z
spoiler,streaming,formal,during,"Shia Muslim Iran played the role of spoiler in Iraq in the 2003-11 conflict, backing both Shia and Sunni resistance to western forces.",2015-07-20T13:46:14Z
